 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-197,1.12558,1.12995,1.1303,1.13456,1.13288,1.12816,1.11912,1.09584,1.07652,1.06909,1.05986,1.05894,1.05952,1.06244,1.06315,1.06254,1.05984,1.05259,1.04092,1.02654,3.21364,1.0281,1.11154,1.15072,1.16455
J-198,0.0613991,0.164543,0.277612,0.383054,0.48179,0.595759,0.715868,0.859813,0.996883,1.11542,2.2347,2.23461,2.13342,1.83132,1.69203,1.69192,1.89641,2.3722,2.89236,0.000422405,8.93E-05,3.65411,2.2576,3.63592,1.65166
J-199,0.100017,0.214083,0.331261,0.437317,0.532208,0.63617,0.748269,0.92288,1.08586,1.21358,2.38469,2.3846,2.28254,1.97989,1.84103,1.84091,2.04489,2.52377,3.0503,3.51617,0.000377997,3.42105,2.35889,3.7208,1.84346
J-2,0.105766,0.110387,0.141524,0.210275,0.266132,0.315328,0.363223,0.419632,0.468705,0.505681,0.539383,0.569496,0.597863,0.623989,0.651079,0.678532,0.706906,0.737841,0.77101,3.75108,4.19063,1.53857,1.42624,1.37201,1.37504
J-20,0.0781938,0.0986896,0.138036,0.20286,0.256699,0.306278,0.355071,0.412615,0.463597,0.502462,0.537723,0.569487,0.599394,0.626968,0.655406,0.684102,0.713644,0.745692,0.780026,2.99289,3.42608,1.46013,1.37926,1.34528,1.35615
J-200,0.0617271,0.16529,0.276924,0.383353,0.485267,0.602726,0.729514,0.886389,1.03658,1.1655,2.31273,2.31263,2.20953,1.90184,1.75773,1.75761,1.96814,2.45352,0.00102873,2.99E-05,1.55E-05,4.21E-05,2.32963,3.68469,1.25553
J-201,0.105563,0.205919,0.316281,0.422629,0.525889,0.646145,0.776226,0.93967,1.09193,1.21791,2.34012,2.34002,2.2366,1.92839,1.78507,1.78495,1.99474,2.4812,3.01682,4.27E-05,3.04E-05,7.53E-05,2.32813,3.695,1.44368
J-202,0.0362234,0.147101,0.263421,0.369064,0.464085,0.572209,0.686088,0.820547,0.962324,1.09287,2.26025,2.23234,2.26697,1.83066,1.67702,1.67701,1.88826,0.000238135,1.97E-05,0,1.00E-05,1.94E-05,2.30318,3.65973,0.734935
J-203,0.0927747,0.204781,0.320571,0.425367,0.51908,0.624646,0.735356,0.865896,1.00553,1.13793,6.88E-05,5.89E-05,9.62E-05,0.00144724,1.96174,1.72848,0.000384859,4.72E-05,1.94E-05,1.01E-05,8.83E-06,1.10E-05,2.35584,3.69673,0.540796
J-204,0.0118383,0.118143,0.235335,0.341677,0.437888,0.552061,0.670142,0.807564,0.945116,1.07386,2.22385,2.22375,2.12138,1.81459,1.66902,1.66895,1.8806,3.30356,4.82E-05,6.35E-06,1.08E-05,2.13E-05,2.29147,3.6531,0.829283
J-206,0.0978366,0.200003,0.312103,0.417211,0.516396,0.630088,0.749005,0.891624,1.02803,1.14408,2.26152,2.26143,2.16151,1.86292,1.72504,1.72492,1.9273,2.39703,2.91175,3.35365,3.43221,3.2713,2.2697,3.65049,1.89379
J-207,0.0714125,0.174112,0.286318,0.391444,0.490322,0.603909,0.722724,0.864979,1.00265,1.12149,2.23927,2.23918,2.13832,1.83651,1.69577,1.69565,1.90168,2.37604,2.89477,0.000472479,9.12E-05,3.51106,2.25789,3.63223,1.65389
J-208,0.0732676,0.17542,0.286756,0.393348,0.496192,0.615138,0.745338,0.910534,1.06188,1.18761,2.3729,2.37281,2.27025,1.96574,1.82554,1.82543,2.03116,2.51276,3.04308,0.000286628,7.42E-05,3.91432,2.35427,3.69912,1.69832
J-209,0.105482,0.204307,0.313674,0.420199,0.525156,0.648473,0.786183,0.968017,1.13248,1.26416,2.42909,2.429,2.32546,2.01757,1.87484,1.87472,2.08377,2.57049,3.12185,5.25E-05,3.50E-05,0.000106205,2.40873,3.73727,1.53235
J-21,0.0905349,0.103624,0.140572,0.208418,0.263415,0.312692,0.360946,0.417814,0.467599,0.505262,0.539513,0.57022,0.599133,0.62578,0.653349,0.681246,0.710024,0.741322,0.774869,3.28566,3.69907,1.49621,1.40159,1.3583,1.36536
J-210,0.113394,0.20313,0.311824,0.418371,0.524768,0.661021,0.798089,0.924164,1.07659,1.21961,3.36E-05,4.48E-05,4.02E-05,8.60E-05,0.00012676,0.000135099,8.51E-05,2.66E-05,8.13E-06,9.15E-06,0,9.92E-06,2.42338,3.75322,0.398781
J-211,0.0726578,0.175286,0.287534,0.392628,0.491506,0.604884,0.723714,0.865765,1.00217,1.11953,2.24198,2.24189,2.14135,1.84068,1.70082,1.7007,1.90559,2.37836,2.89513,3.33204,0.00062148,3.25561,2.25322,3.62918,1.76744
J-212,0.124657,0.225628,0.337018,0.443711,0.546695,0.667775,0.800993,0.969881,1.12297,1.24836,2.42053,2.42044,2.31805,2.01398,1.87389,1.87377,2.07932,2.56007,3.08801,0.000289991,8.07E-05,4.1178,2.40042,3.74776,1.74803
J-213,1.35039,1.37982,1.45734,1.56431,1.70856,1.91557,2.186,2.6515,3.01341,3.19347,3.86214,3.86204,3.75432,3.43509,3.28835,3.2882,3.50355,4.0091,4.56716,9.95E-05,5.08E-05,0.0003573,3.63732,4.88923,2.81935
J-214,1.48313,1.49751,1.56366,1.67061,1.82744,2.0517,2.35202,2.88515,3.29467,3.49114,4.04726,4.04715,3.93705,3.60958,3.45721,3.45709,3.67994,4.19784,0.000487048,1.86E-05,1.47E-05,4.44E-05,3.78783,5.00877,2.56685
J-215,1.12222,1.12668,1.12711,1.13129,1.12954,1.1247,1.11547,1.09182,1.07222,1.06469,1.05525,1.05432,1.05493,1.05789,1.05861,1.058,1.05527,1.04792,1.03608,1.02152,3.30575,1.02261,1.10662,1.14616,1.16009
J-216,0.100716,0.202982,0.315254,0.420291,0.519131,0.63253,0.751307,0.895936,1.03204,1.14746,2.24399,2.2439,2.14498,1.84859,1.71227,1.71216,1.91249,2.37751,2.89917,3.34726,3.4268,3.26386,2.26324,3.64896,1.89212
J-217,0.146064,0.245764,0.355922,0.462314,0.565909,0.686678,0.817345,0.98185,1.13394,1.25843,2.36002,2.35993,2.25704,1.95034,1.808,1.80788,2.01636,2.50027,3.04336,4.52E-05,3.58E-05,0.000111138,2.34812,3.72522,1.5531
J-218,1.70553,1.75122,1.80695,1.86344,1.91969,1.98525,2.0535,2.13423,2.1859,2.20968,1.99467,1.99458,1.90524,1.65089,1.54394,1.54386,1.70404,2.11937,2.63066,3.10521,3.21853,3.02993,1.74476,3.25522,1.82665
J-219,0.116216,0.218022,0.329901,0.434593,0.533138,0.646153,0.764728,0.905962,1.03844,1.15196,2.25903,2.25895,2.15864,1.85818,1.71766,1.71753,1.92317,2.39513,2.90898,3.3347,3.42248,3.26546,2.26025,3.64746,1.94202
J-22,0.0923151,0.104696,0.139647,0.207478,0.26232,0.31145,0.359587,0.416241,0.465924,0.503571,0.537818,0.56856,0.59752,0.624233,0.651863,0.679823,0.708666,0.740031,0.773663,3.44997,3.89809,1.49609,1.40165,1.35864,1.36571
J-220,0.0713033,0.174522,0.286852,0.391858,0.49027,0.603543,0.722695,0.866229,1.00562,1.12691,2.23199,2.23191,2.13046,1.82647,1.6831,1.68297,1.89223,2.36952,2.89858,4.82E-05,3.74E-05,0.00012164,2.26493,3.63466,1.45862
J-221,2.1288,2.17104,2.22793,2.289,2.35383,2.43242,2.51837,2.63233,2.70597,2.73445,2.40457,2.40448,2.31253,2.04865,1.9366,1.9365,2.10406,2.53224,3.04823,3.51378,3.6234,3.44105,2.15556,3.77467,2.53425
J-222,0.0721404,0.174861,0.287093,0.392211,0.491069,0.604625,0.723372,0.865553,1.00322,1.12206,2.23981,2.23972,2.13885,1.83706,1.69634,1.69622,1.90224,2.37655,2.8953,0.000463643,9.12E-05,3.51339,2.25864,3.633,1.65464
J-223,0.0872554,0.189192,0.301124,0.405901,0.50463,0.617535,0.735806,0.876166,1.00807,1.12108,2.24917,2.24907,2.14901,1.84986,1.71089,1.71076,1.91446,2.38504,2.8994,3.32243,3.41622,3.25788,2.23995,3.62349,2.00703
J-225,0.00443922,0.116349,0.229669,0.336449,0.436916,0.543655,0.653121,0.773277,0.89919,1.02688,2.23901,2.23891,2.13627,1.82872,1.68277,1.68271,1.89489,3.4704,3.99E-05,1.27E-05,1.07E-05,1.42E-05,2.29926,3.65635,0.829354
J-226,11.6622,11.3186,11.2048,11.3149,11.6857,12.3179,13.2593,15.1472,16.4296,16.7746,12.7,12.6998,12.607,12.3067,12.1581,12.1578,12.3734,12.8171,0.000697416,1.87E-05,2.19E-05,4.48E-05,11.9628,13.8614,12.0134
J-227,0.0829791,0.196085,0.313441,0.419672,0.514488,0.62141,0.734164,0.893124,1.03882,1.16396,2.30179,2.3017,2.19996,1.89612,1.75377,1.75365,1.96161,2.44061,3.02022,2.37E-05,1.77E-05,5.95E-05,2.33452,3.70522,1.36459
J-228,0.12454,0.23026,0.343742,0.44833,0.544589,0.654698,0.769488,0.900439,1.04863,1.17466,2.29474,2.29465,2.19376,1.89152,1.74874,1.74861,1.9569,2.43164,2.94964,4.62E-05,3.22E-05,8.33E-05,2.33589,3.68813,1.4456
J-229,0.123344,0.233497,0.348611,0.45293,0.546473,0.652016,0.758675,0.846727,1.00779,1.14437,2.3014,2.30131,2.19982,1.8948,1.74789,1.74783,1.96082,2.65613,-5.17E-05,-1.96E-05,-1.10E-05,-2.21E-05,2.36648,3.70254,0.918695
J-23,0.119111,0.131144,0.125209,0.15295,0.185765,0.224331,0.267522,0.321558,0.368298,0.404168,0.437268,0.467233,0.495785,0.522384,0.550092,0.578241,0.60731,0.638782,0.672306,9.00341,9.53202,1.86494,1.699,1.57956,1.55096
J-230,0.0811882,0.183602,0.295725,0.400687,0.499436,0.612757,0.731613,0.873414,1.00916,1.1261,2.24177,2.24168,2.14112,1.84045,1.70019,1.70007,1.90541,2.37824,2.89484,3.33096,0.000645693,3.25504,2.25546,3.63226,1.7714
J-231,0.0722649,0.174804,0.286332,0.392881,0.495396,0.613543,0.740422,0.896269,1.04317,1.16763,2.34083,2.34073,2.23827,1.93366,1.79308,1.79295,1.99914,2.48053,3.01031,0.000126339,5.52E-05,0.000541118,2.33336,3.69025,1.63312
J-232,0.149224,0.261508,0.376887,0.481087,0.573964,0.677705,0.785448,0.911811,1.0464,1.17505,2.33775,2.33732,2.23751,1.93593,1.79021,1.79017,1.99902,0.000492655,2.11E-05,6.04E-06,1.03E-05,2.02E-05,2.40292,3.73176,0.849233
J-233,0.32571,0.425113,0.535872,0.640675,0.74057,0.855848,0.977683,1.12571,1.26122,1.37261,2.37541,2.37531,2.27666,1.98025,1.84135,1.84122,2.04444,2.50888,3.00804,3.41232,3.49334,3.34689,2.39524,3.8221,2.13565
J-235,0.281138,0.337784,0.385948,0.42029,0.463652,0.509366,0.556259,0.6097,0.66269,0.708476,0.750637,0.790327,0.827816,0.862751,0.897158,0.930914,0.964577,0.999473,1.03595,1.07348,1.44429,1.45264,1.47201,1.49771,1.53094
J-236,0.125515,0.215435,0.323723,0.430371,0.537354,0.672911,0.809795,0.938005,1.08353,1.21893,12.3314,4.12263,2.43089,2.00761,1.83773,1.83768,2.05138,0.000193584,1.92E-05,1.15E-05,0,1.91E-05,2.42753,3.76082,0.810495
J-237,0.248256,0.333961,0.440207,0.546965,0.656477,0.796783,0.941145,1.08552,1.2413,1.37769,67.3162,100.817,2.55672,2.08742,1.91833,1.91826,2.13143,0.000192389,2.55E-05,1.15E-05,9.88E-06,1.91E-05,2.50685,3.86055,0.921414
J-238,0.12077,0.224876,0.337778,0.442466,0.539783,0.650905,0.767359,0.905736,1.04304,1.16082,2.28727,2.28718,2.18731,1.88869,1.74979,1.74967,1.95314,2.4228,2.93617,3.36711,0.000829439,3.29971,2.30364,3.66994,1.81373
J-239,0.13373,0.234565,0.346068,0.450998,0.550295,0.6659,0.789014,0.940078,1.08129,1.20102,2.26937,2.26927,2.1679,1.86502,1.72488,1.72476,1.9303,2.40702,2.92863,7.98E-05,3.79E-05,0.000211969,2.29802,3.6809,1.57503
J-24,0.162952,0.16143,0.131625,0.171898,0.202087,0.238915,0.281992,0.338915,0.386899,0.42191,0.453922,0.482258,0.509068,0.533649,0.559874,0.586916,0.615375,0.647151,0.681713,9.81441,10.4215,1.86401,1.68685,1.56073,1.53091
J-240,0.405505,0.506131,0.611284,0.706647,0.792655,0.889093,0.988315,1.10012,1.21814,1.32783,2.39464,2.39457,2.30825,2.05019,1.9303,1.9302,2.10586,2.51186,2.95328,3.31548,9.85643,3.30722,2.41375,3.63539,1.75819
J-241,0.174185,0.2801,0.392611,0.496022,0.590667,0.698785,0.811815,0.943014,1.08278,1.20957,2.32339,2.3233,2.22309,1.92203,1.77746,1.77735,1.98727,2.45973,0.00010133,1.68E-05,1.36E-05,2.94E-05,2.37807,3.70724,1.15523
J-242,0.179413,0.285006,0.397819,0.501587,0.596834,0.705378,0.818678,0.950545,1.08852,1.21116,2.35406,2.35398,2.25377,1.95379,1.81207,1.81195,2.01868,2.4901,3.03124,4.09E-05,3.36E-05,9.03E-05,2.38945,3.71801,1.49167
J-243,0.114068,0.22607,0.34156,0.446052,0.539415,0.644184,0.753607,0.882585,1.01995,1.15038,0.000183006,0.000189525,0.000938199,1.9262,1.74975,1.74962,1.95791,9.60E-05,1.15E-05,1.10E-05,9.52E-06,1.21E-05,2.36972,3.7055,0.693304
J-244,0.188988,0.295912,0.407892,0.510206,0.602941,0.708417,0.818332,0.939778,1.07791,1.20918,0.00152933,0.00154691,2.98981,1.92993,1.77487,1.77484,1.98215,0.000168534,1.92E-05,1.17E-05,1.00E-05,1.29E-05,2.38425,3.69443,0.751671
J-245,0.0726186,0.1753,0.287544,0.392623,0.491429,0.604841,0.723765,0.866063,1.00298,1.12101,2.23975,2.23965,2.13893,1.83758,1.69702,1.6969,1.90267,2.37635,2.89384,3.94759,0.000164399,3.31687,2.25551,3.63027,1.71205
J-246,0.122784,0.221194,0.330089,0.436554,0.541842,0.665892,0.805331,0.991399,1.1601,1.29509,2.43686,2.43677,2.33284,2.023,1.87801,1.8779,2.08973,2.57897,0.000896135,2.94E-05,1.53E-05,3.54E-05,2.4287,3.75569,1.31526
J-249,0.138539,0.250977,0.367358,0.472399,0.565943,0.671238,0.781098,0.908317,1.04478,1.17496,0.000151556,0.000162204,0.000438468,1.98461,1.77074,1.7706,1.98004,8.62E-05,2.23E-05,1.08E-05,9.40E-06,1.19E-05,2.39882,3.74685,0.715431
J-25,0.119782,0.120697,0.148748,0.215739,0.270828,0.319758,0.368087,0.429613,0.482348,0.519981,0.553561,0.58298,0.610371,0.635037,0.661209,0.688121,0.71654,0.748624,0.783865,4.0638,4.51468,1.56169,1.44335,1.38457,1.38511
J-250,0.116462,0.220974,0.333953,0.438563,0.535482,0.646618,0.763706,0.904244,1.04526,1.16652,2.27708,2.27699,2.1764,1.87515,1.73348,1.73336,1.94029,2.41352,2.93178,8.44E-05,3.91E-05,0.000227785,2.31105,3.67126,1.5719
J-251,0.0985139,0.202428,0.315273,0.420203,0.518048,0.629904,0.746756,0.885314,1.02239,1.14075,2.26753,2.26744,2.16696,1.86642,1.72635,1.72623,1.93131,2.40384,2.92047,3.91926,0.000166966,3.32011,2.28648,3.65661,1.73936
J-252,0.0940763,0.197705,0.310416,0.415383,0.513459,0.625652,0.742984,0.882586,1.01932,1.13739,2.2599,2.2598,2.1593,1.8586,1.71838,1.71826,1.92353,2.39626,2.91283,3.93821,0.000165701,3.32224,2.27947,3.65172,1.73422
J-253,0.0835765,0.185615,0.297597,0.402633,0.501846,0.615165,0.733695,0.874389,1.00792,1.12181,2.25324,2.25316,2.15352,1.85619,1.71901,1.71889,1.92029,2.38856,2.90165,3.3241,3.41778,3.25963,2.24477,3.6282,2.01286
J-255,0.0890924,0.206586,0.324851,0.430543,0.523123,0.623715,0.723883,0.864692,1.01744,1.14766,2.31297,2.31289,2.21093,1.90655,1.76354,1.76343,1.9722,2.45227,0.00209681,3.05E-05,1.58E-05,4.30E-05,2.35102,3.71076,1.29076
J-256,0.142333,0.241923,0.352774,0.457575,0.557518,0.673592,0.797137,0.948762,1.0886,1.20501,2.29017,2.29008,2.18956,1.88987,1.75273,1.7526,1.95433,2.42672,2.94305,3.36585,3.61346,3.31158,2.29339,3.677,1.86988
J-257,0.136443,0.249419,0.365625,0.470474,0.56377,0.668774,0.779196,0.908632,1.05005,1.18758,1.41E-05,2.11E-05,2.35E-05,3.19E-05,4.22E-05,4.22E-05,3.99E-05,1.81E-05,6.71E-06,0,0,8.80E-06,2.40817,3.74912,0.13564
J-258,0.0976039,0.201827,0.314646,0.419533,0.517121,0.62908,0.746404,0.886543,1.0259,1.14736,2.25811,2.25802,2.15677,1.85338,1.71028,1.71016,1.91901,2.39541,2.92352,5.82E-05,3.75E-05,0.000122597,2.29437,3.66082,1.486
J-259,0.0600499,0.163601,0.275252,0.381684,0.483599,0.601052,0.727771,0.884574,1.03451,1.16341,2.31127,2.31119,2.2081,1.90047,1.7564,1.75628,1.96676,2.45207,0.00106314,2.00E-05,1.55E-05,4.21E-05,2.32891,3.68439,1.25446
J-26,0.128504,0.135611,0.149421,0.190301,0.225642,0.262946,0.301504,0.339917,0.372201,0.406228,0.439097,0.470417,0.501694,0.533736,0.564245,0.593768,0.622412,0.649785,0.675813,9.10577,9.64347,1.89538,1.73072,1.6137,1.58632
J-260,0.0763291,0.178659,0.290191,0.396763,0.499372,0.617639,0.744688,0.901021,1.04791,1.17164,2.34359,2.34349,2.24107,1.93682,1.79677,1.79665,2.00218,2.48323,3.01259,0.000312291,8.25E-05,4.17461,2.33129,3.69141,1.69828
J-261,1.17233,1.17654,1.17696,1.18102,1.17936,1.17477,1.16597,1.14326,1.12433,1.11693,1.10663,1.10561,1.10608,1.10887,1.10947,1.10877,1.10598,1.09869,1.087,1.07262,3.65878,1.07011,1.1541,1.19327,1.20698
J-262,0.144747,0.249616,0.362372,0.466537,0.562729,0.672508,0.787251,0.922038,1.05945,1.18024,2.30791,2.30782,2.2077,1.90796,1.76704,1.76692,1.97277,2.44376,2.95976,9.03E-05,4.88E-05,0.000282708,2.33818,3.68769,1.59675
J-263,0.161324,0.267213,0.379806,0.483487,0.578551,0.687375,0.801544,0.936093,1.07755,1.20557,2.30906,2.30897,2.20838,1.90485,1.75836,1.75825,1.97063,2.44992,5.44E-05,1.47E-05,1.22E-05,2.52E-05,2.36886,3.7041,1.04447
J-265,0.164475,0.270211,0.383778,0.488416,0.584739,0.694358,0.808723,0.944086,1.08177,1.20171,2.33491,2.33482,2.23421,1.93316,1.7921,1.79197,1.99822,2.47143,2.98953,0.000152736,6.05E-05,0.0010747,2.36605,3.72507,1.68695
J-266,0.53321,0.626472,0.734583,0.839906,0.943958,1.06706,1.20104,1.37427,1.52527,1.63874,2.54153,2.54144,2.44371,2.15056,2.01587,2.01574,2.2138,2.67366,3.16373,3.55648,3.63652,3.49019,2.54777,4.01073,2.33631
J-267,0.110352,0.214779,0.327787,0.43244,0.529466,0.640684,0.757946,0.898843,1.04114,1.16221,2.27733,2.27725,2.17678,1.87612,1.73524,1.73512,1.94109,2.41363,2.9303,0.000151546,6.13E-05,0.00126204,2.30571,3.66547,1.63125
J-268,0.0740515,0.17645,0.287991,0.394568,0.497156,0.615359,0.742226,0.89797,1.04442,1.1681,2.34337,2.34327,2.24095,1.93703,1.79707,1.79695,2.00233,2.48284,3.0115,0.000312001,7.61E-05,4.13341,2.33174,3.69021,1.69647
J-269,0.149709,0.261985,0.377372,0.481571,0.574454,0.678187,0.785932,0.912286,1.04686,1.1755,2.33777,2.33734,2.23754,1.93598,1.79027,1.79023,1.99907,0.000492655,2.82E-05,6.04E-06,1.03E-05,2.02E-05,2.40307,3.73211,0.849674
J-27,0.250091,0.224931,0.163713,0.208603,0.234452,0.267202,0.308738,0.369137,0.418569,0.452098,0.482399,0.508145,0.532206,0.553549,0.577288,0.602401,0.62976,0.661913,0.697853,8.7871,9.3263,1.87472,1.68538,1.56407,1.52927
J-270,0.182261,0.241009,0.290101,0.324171,0.365798,0.40824,0.449892,0.491801,0.536274,0.579336,0.620473,0.660376,0.698652,0.735283,0.770446,0.804394,0.837395,0.869833,0.902159,0.934708,1.30489,1.31614,1.35867,1.3973,1.43512
J-271,0.11394,0.218886,0.332174,0.436889,0.5338,0.644133,0.758674,0.892049,1.03398,1.15403,2.28403,2.28395,2.18388,1.88467,1.74528,1.74516,1.94928,2.4198,2.93411,3.77578,0.000176149,3.30094,2.30439,3.66824,1.75521
J-272,0.154749,0.266841,0.38214,0.486341,0.579333,0.68329,0.791383,0.918501,1.05357,1.18226,2.34161,2.33998,2.24074,1.93947,1.7938,1.79376,2.00254,-0.000703288,-4.23E-05,-1.81E-05,-2.06E-05,-2.02E-05,2.40653,3.73627,0.854242
J-273,0.144176,0.202787,0.25154,0.285166,0.326512,0.368402,0.409209,0.449379,0.492726,0.535531,0.576709,0.61684,0.655428,0.69254,0.728023,0.762225,0.79536,0.827705,0.859799,0.892014,1.26835,1.27519,1.32211,1.3629,1.40105
J-274,0.231848,0.28949,0.337911,0.371844,0.41426,0.458052,0.501885,0.548588,0.596743,0.641049,0.682712,0.72263,0.760696,0.796731,0.831708,0.865716,0.899144,0.932813,0.967139,1.0021,1.37863,1.38351,1.41702,1.4504,1.48595
J-275,0.179621,0.276608,0.386032,0.490928,0.592905,0.711424,0.838493,0.99736,1.1404,1.25444,2.35972,2.35962,2.26017,1.96455,1.83083,1.83071,2.028,2.49498,3.00825,3.43051,3.5253,3.36688,2.31818,3.70416,2.24835
J-276,0.281025,0.28187,0.256979,0.307833,0.338639,0.372934,0.410763,0.453632,0.488427,0.518048,0.546701,0.574497,0.601852,0.628523,0.65518,0.681724,0.708266,0.735003,0.761233,7.74539,8.194,1.88595,1.74374,1.63948,1.61471
J-277,0.171299,0.271135,0.382447,0.487715,0.588188,0.704446,0.827719,0.977748,1.11501,1.22876,2.30498,2.3049,2.20546,1.90872,1.7732,1.77308,1.97258,2.43997,2.94777,3.36305,3.45659,3.29679,2.29325,3.70529,2.05095
J-28,0.1732,0.167204,0.128862,0.178432,0.208588,0.244704,0.287297,0.344099,0.391447,0.425836,0.457305,0.485122,0.511439,0.535496,0.561208,0.587772,0.615847,0.647391,0.681698,9.67518,10.2789,1.85437,1.67794,1.5565,1.52738
J-29,0.228679,0.206254,0.149833,0.200638,0.228752,0.262155,0.303713,0.363457,0.412358,0.445969,0.476364,0.502384,0.526668,0.548206,0.571993,0.597112,0.624434,0.656561,0.692418,8.7395,9.2783,1.86059,1.67688,1.55561,1.52175
J-3,0.127927,0.129299,0.156097,0.223945,0.279488,0.329508,0.37997,0.445705,0.501386,0.540085,0.574167,0.60369,0.630996,0.65528,0.681368,0.708385,0.737181,0.770297,0.80712,4.32875,4.8218,1.58937,1.46063,1.3967,1.3956
J-30,0.133636,0.135057,0.162617,0.230198,0.285935,0.336336,0.387336,0.453936,0.510238,0.549111,0.583259,0.612755,0.639994,0.66413,0.690143,0.717124,0.74595,0.779175,0.816241,4.23079,4.7062,1.59718,1.46736,1.40248,1.40099
J-31,0.296711,0.30036,0.278552,0.328478,0.359481,0.393734,0.4312,0.472992,0.507136,0.53692,0.565867,0.594106,0.621881,0.648993,0.675941,0.702689,0.729342,0.756061,0.78225,7.98588,8.44986,1.91104,1.76689,1.66213,1.63739
J-32,0.141433,0.142876,0.170828,0.238273,0.294105,0.344655,0.395868,0.462898,0.519497,0.558462,0.592612,0.622082,0.649255,0.67331,0.699278,0.726226,0.755049,0.788325,0.825481,4.18936,4.65642,1.60551,1.47539,1.4102,1.4086
J-33,0.141379,0.142721,0.170246,0.237836,0.29365,0.34422,0.395496,0.46263,0.519301,0.558291,0.592466,0.621955,0.649134,0.673196,0.699178,0.726139,0.754988,0.788314,0.825543,4.24,4.71542,1.60646,1.4757,1.41024,1.40852
J-34,0.168984,0.164897,0.12968,0.175916,0.206143,0.242554,0.285337,0.342044,0.389534,0.424159,0.455857,0.483911,0.510475,0.534813,0.560774,0.587567,0.615818,0.647438,0.681811,9.90812,10.5276,1.86009,1.68229,1.55875,1.52996
J-35,1.12564,1.13001,1.13035,1.13462,1.13295,1.12824,1.11921,1.09594,1.07665,1.06922,1.06002,1.0591,1.05968,1.0626,1.06331,1.06269,1.06001,1.05276,1.0411,1.02673,3.21542,1.02837,1.11175,1.15089,1.16472
J-36,0.412133,0.512598,0.617565,0.712742,0.798567,0.894804,0.993809,1.10533,1.22309,1.33258,2.39727,2.39721,2.31116,2.05391,1.93438,1.93428,2.1094,2.51414,2.95415,3.3144,5.55546,3.26279,2.41621,3.63534,1.76233
J-37,0.196637,0.187178,0.143161,0.202352,0.23286,0.268818,0.311434,0.368558,0.415722,0.449582,0.480595,0.507841,0.533563,0.557069,0.582296,0.608456,0.636144,0.667266,0.701138,9.36193,9.94772,1.84492,1.66865,1.55381,1.52538
J-38,0.0395429,0.0858159,0.132143,0.18363,0.231237,0.277625,0.323443,0.374199,0.422929,0.464467,0.503031,0.539229,0.573647,0.606055,0.638229,0.669958,0.701659,0.734387,0.768269,0.802798,2.03344,1.29212,1.28319,1.29289,1.3208
J-39,0.0472655,0.0882063,0.133634,0.188724,0.237708,0.284808,0.331464,0.384221,0.433689,0.474465,0.512069,0.546982,0.580125,0.611161,0.642282,0.673192,0.704309,0.736906,0.771006,0.805864,2.36473,1.33071,1.30461,1.30411,1.32807
J-4,0.20233,0.19331,0.151181,0.210072,0.24071,0.276814,0.319561,0.376849,0.424073,0.457871,0.488879,0.516017,0.541621,0.565002,0.590126,0.616159,0.643719,0.67473,0.708472,9.0407,9.60026,1.84439,1.67109,1.55688,1.52855
J-40,0.28423,0.285012,0.258424,0.30972,0.340459,0.374735,0.412604,0.455626,0.490508,0.520202,0.548915,0.576759,0.604149,0.630854,0.657562,0.68416,0.710785,0.737631,0.764062,8.18342,8.66585,1.89349,1.74832,1.64303,1.61775
J-41,0.286414,0.28661,0.259035,0.309667,0.339978,0.3737,0.410623,0.451032,0.483048,0.511433,0.539158,0.567034,0.594864,0.62251,0.649696,0.676539,0.703009,0.728781,0.752874,8.17942,8.66278,1.88952,1.74918,1.6452,1.62032
J-42,0.293556,0.285092,0.250041,0.311334,0.341872,0.378501,0.422279,0.482123,0.530714,0.564329,0.595382,0.621538,0.646035,0.668047,0.6921,0.717222,0.744116,0.774919,0.808841,8.24442,8.73604,1.90357,1.74184,1.62852,1.60005
J-43,0.289073,0.280032,0.244314,0.306367,0.33706,0.374046,0.418484,0.47999,0.529969,0.564076,0.59529,0.621508,0.64599,0.667866,0.691907,0.717114,0.744224,0.775511,0.810143,8.37181,8.87364,1.9096,1.74322,1.62776,1.59858
J-44,0.130052,0.131392,0.158159,0.226042,0.281703,0.331903,0.382628,0.448788,0.50481,0.543613,0.577747,0.607279,0.634572,0.658791,0.684855,0.71187,0.740717,0.773931,0.810909,4.33238,4.82549,1.59363,1.46383,1.39922,1.39784
J-45,0.111166,0.125191,0.122365,0.149695,0.18301,0.221797,0.264896,0.318186,0.364461,0.400391,0.433618,0.463859,0.492704,0.519675,0.54764,0.575974,0.60512,0.636483,0.669736,9.03426,9.56365,1.8667,1.70097,1.5817,1.55317
J-46,0.239892,0.236234,0.214802,0.244722,0.27392,0.310011,0.352277,0.407942,0.454762,0.489832,0.522304,0.551658,0.57944,0.604926,0.631658,0.659033,0.687659,0.71941,0.753589,9.3208,9.87883,1.91606,1.75115,1.63451,1.60784
J-47,0.0135113,0.0749069,0.12614,0.161627,0.204776,0.248635,0.291559,0.334703,0.380368,0.424426,0.466492,0.507256,0.546373,0.58382,0.619785,0.654513,0.688272,0.72146,0.754546,0.787812,1.167,1.17919,1.22294,1.26285,1.30185
