 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-121,0.144354,0.104806,-0.428755,-0.218713,-0.147186,-0.0958641,-0.132858,-0.0797163,-0.0122533,0.0125775,0.0285346,0.0314564,0.0454534,0.112395,0.161942,0.139957,0.180347,0.197687,0.197566,0.239703,0.226356,0.259751,0.264653,0.276615,0.294581
J-1210,0.296305,0.271434,0.265334,0.333846,0.324088,0.349953,0.375454,0.396197,0.433375,0.408674,0.283017,0.469959,0.184061,0.919451,-0.0196555,1.05254,-0.121647,1.12369,-0.0713915,1.15418,-0.00867981,1.22695,0.100177,1.03331,0.106762
J-1211,0.321715,0.296211,0.290022,0.359586,0.350317,0.377049,0.403854,0.427409,0.466581,0.442472,0.317079,0.504018,0.217844,0.953037,0.0134911,1.08599,-0.0884043,1.15791,-0.0366226,1.19047,0.0274569,1.26285,0.130347,1.06087,0.133067
J-1212,0.0125157,0.0609688,0.106114,0.147455,0.188561,0.228452,0.267288,0.303914,0.338806,0.374035,0.407808,0.440534,0.471972,0.501394,0.532224,0.559913,0.586758,0.612489,0.638852,0.667348,0.697876,0.727728,0.754261,0.775202,0.780239
J-1213,0.234766,0.218927,0.194102,0.249817,0.272143,0.305925,0.390781,0.519598,0.560332,0.554245,0.33182,0.598323,0.0654072,1.51951,-0.456114,1.83471,-0.682128,1.92617,-0.614746,1.93406,-0.499291,1.98383,-0.475656,1.67264,-0.414836
J-1214,0.326674,0.278883,0.277613,0.322913,0.322507,0.34132,0.397772,0.396885,0.413452,0.386497,0.231341,0.42145,0.0496527,1.13255,-0.339396,1.40138,-0.530516,1.48693,-0.489044,1.48927,-0.421486,1.59165,-0.192631,1.29558,-0.195399
J-1215,0.365186,0.312927,0.313545,0.352396,0.353791,0.373975,0.423471,0.441169,0.455809,0.427025,0.276786,0.473814,0.120069,1.09329,-0.191245,1.30202,-0.343164,1.37713,-0.298988,1.37898,-0.231726,1.46469,-0.0415396,1.22311,-0.0396673
J-1216,0.518234,0.443809,0.427993,0.526735,0.552076,0.606384,0.730634,0.856311,0.957544,0.960586,0.784413,1.00242,0.545617,1.84878,0.00544106,2.19413,-0.228177,2.32929,-0.126832,2.41399,0.0103193,2.50567,0.0619087,1.72546,-0.084381
J-1217,0.628277,0.576659,0.348006,0.00807548,0.0529175,0.100978,0.0566707,0.0617081,0.152516,0.190762,0.183228,0.204471,0.194849,0.270229,0.341403,0.283958,0.344439,0.35444,0.391,0.427883,0.443501,0.445696,0.379449,0.43882,0.460685
J-1218,0.267821,0.219925,0.202117,0.260167,0.262635,0.275688,0.33812,0.324443,0.370323,0.34606,0.209939,0.375546,0.0478365,1.04338,-0.322164,1.30956,-0.511555,1.39365,-0.460366,1.40354,-0.396286,1.52267,-0.199223,1.19028,-0.230039
J-1219,0.0957979,0.0964583,-0.749409,-0.443107,-0.339485,-0.264217,-0.379905,-0.247951,-0.162298,-0.102867,0.068091,0.164572,-0.696475,0.834467,-1.12958,1.43078,-1.54777,1.74073,-1.52923,1.70987,-1.42622,1.77771,-1.28489,1.54891,-1.09997
J-122,27.9086,26.9671,27.1132,27.6905,28.1204,28.8118,29.8053,31.7508,33.0247,33.3294,33.3468,33.4451,32.9839,33.7038,32.2115,33.8488,32.0901,34.3875,33.0345,35.6187,33.8512,35.3323,30.178,29.6798,27.725
J-1220,0.0394277,0.106596,0.112657,0.134689,0.163408,0.184475,0.27002,0.265776,0.27496,0.24635,0.283722,0.213104,0.329082,0.240311,0.400029,0.278638,0.434559,0.305887,0.495791,0.268401,0.668283,0.156318,0.681255,0.38832,0.674585
J-1221,0.332426,0.35068,0.379592,0.420928,0.480393,0.556581,0.654366,0.818948,0.947533,1.01401,1.06082,1.09355,1.11895,1.13256,1.15729,1.1859,1.22227,1.27841,1.3521,1.43778,1.48383,1.48929,1.2694,1.14972,1.10325
J-1222,0.0340068,0.079243,0.122568,0.16436,0.207346,0.250481,0.294218,0.34121,0.38337,0.420838,0.455601,0.488175,0.518924,0.546925,0.576943,0.604869,0.631751,0.659982,0.689216,0.722221,0.753307,0.781015,0.787304,0.797231,0.798298
J-1223,0.411472,0.32544,0.402151,0.383124,0.38278,0.39746,0.464296,0.582704,0.653759,0.644867,0.483137,0.696778,0.297764,1.37478,-0.0788936,1.61042,-0.244441,1.71122,-0.158839,1.76061,-0.0461003,1.83956,0.0121887,1.30351,-0.0731676
J-1224,0.322871,0.277604,0.275968,0.337898,0.339657,0.36001,0.416463,0.429849,0.445061,0.416995,0.261104,0.457424,0.0853801,1.14156,-0.277402,1.38746,-0.453576,1.4683,-0.410128,1.46721,-0.340753,1.56143,-0.12791,1.27872,-0.132025
J-1225,0.106317,0.151337,0.195026,0.236087,0.279145,0.323202,0.369064,0.422495,0.4723,0.513287,0.549587,0.582512,0.613425,0.640154,0.6703,0.698387,0.727237,0.758405,0.792946,0.831026,0.864451,0.890619,0.877278,0.880727,0.882579
J-1226,0.0947318,0.139775,0.183485,0.224596,0.267686,0.311737,0.357583,0.410861,0.460473,0.501479,0.537791,0.570739,0.601663,0.628388,0.65857,0.68666,0.715512,0.746661,0.781178,0.819221,0.852654,0.87885,0.86573,0.869446,0.87134
J-1227,0.42313,0.338453,0.414736,0.39978,0.400557,0.417027,0.483461,0.603473,0.67217,0.665829,0.506839,0.721716,0.32823,1.37167,-0.0293839,1.59169,-0.184298,1.69353,-0.0923432,1.75045,0.0236884,1.82542,0.0629846,1.29624,-0.0232003
J-1228,0.0666153,0.149877,0.205983,0.233577,0.261759,0.285973,0.309608,0.333912,0.371653,0.413254,0.444743,0.477193,0.507917,0.532174,0.568674,0.583692,0.620777,0.634554,0.675029,0.697145,0.745794,0.768738,0.800712,0.791482,0.791355
J-1229,0.396201,0.412895,0.440908,0.482056,0.542224,0.620011,0.720555,0.891292,1.0241,1.09169,1.13872,1.17107,1.19578,1.20825,1.23231,1.26051,1.29685,1.35372,1.42899,1.51666,1.56285,1.56657,1.33506,1.20792,1.15882
J-123,18.4033,17.5737,17.6291,18.0895,18.4862,19.1527,20.1534,22.1239,23.4516,23.7964,23.8014,23.9409,23.4318,24.3151,22.5951,24.5147,22.4622,25.099,23.4673,26.4184,24.3782,26.1924,20.6684,20.3012,18.0687
J-1230,0.510112,0.525213,0.552147,0.592917,0.653552,0.732637,0.835524,1.01169,1.14839,1.21703,1.26428,1.29627,1.32035,1.33178,1.35527,1.38316,1.41968,1.4776,1.55472,1.64461,1.69115,1.6934,1.45048,1.31675,1.26508
J-1231,0.353139,0.302991,0.302954,0.34827,0.349882,0.369858,0.422418,0.435917,0.449649,0.421006,0.268853,0.464655,0.103308,1.11404,-0.230775,1.33964,-0.393561,1.41747,-0.349453,1.4188,-0.280448,1.50853,-0.0787296,1.25115,-0.0788633
J-1232,0.053475,0.123354,0.175454,0.20714,0.239279,0.268807,0.298061,0.322695,0.360479,0.402032,0.433586,0.465895,0.496258,0.520756,0.556684,0.57125,0.608412,0.621086,0.661508,0.684221,0.727474,0.752499,0.780852,0.776704,0.776221
J-1233,0.0380277,0.0827359,0.125767,0.167744,0.210951,0.254403,0.298516,0.346054,0.388313,0.425681,0.460376,0.492841,0.523428,0.55129,0.581145,0.609009,0.63557,0.663733,0.692603,0.725602,0.756426,0.783985,0.789546,0.799019,0.799654
J-1234,0.0383153,0.0831689,0.126298,0.168155,0.211315,0.254744,0.298862,0.346502,0.388947,0.426434,0.461158,0.493639,0.524236,0.552037,0.581958,0.60975,0.636463,0.664567,0.693711,0.726767,0.757779,0.785276,0.790546,0.799558,0.800036
J-1235,0.491264,0.420852,0.405946,0.502929,0.526004,0.575957,0.6759,0.807464,0.898287,0.896826,0.735034,0.955692,0.547417,1.61734,0.176808,1.84042,0.0202201,1.95145,0.121598,2.02952,0.249806,2.09875,0.24474,1.49024,0.115527
J-1236,0.0795597,0.152304,0.20512,0.236724,0.268753,0.297715,0.325347,0.349114,0.387142,0.429888,0.461622,0.49402,0.524904,0.548081,0.585109,0.599183,0.636749,0.649485,0.690697,0.712496,0.759315,0.78338,0.812044,0.804614,0.805373
J-1237,0.457177,0.369405,0.447937,0.426132,0.42517,0.439007,0.507814,0.625103,0.697367,0.69175,0.528135,0.742015,0.334269,1.44599,-0.067753,1.69727,-0.24305,1.80367,-0.152767,1.8582,-0.0352014,1.93941,0.0209379,1.37153,-0.0643814
J-1238,0.0876146,0.132925,0.176717,0.218082,0.260888,0.304202,0.348634,0.398322,0.444114,0.483765,0.519602,0.552337,0.583071,0.609879,0.639907,0.667833,0.695821,0.725873,0.75908,0.795641,0.828391,0.854684,0.847433,0.855421,0.857957
J-1239,0.316144,0.266959,0.267838,0.321067,0.323666,0.343074,0.402673,0.414315,0.426675,0.39811,0.23711,0.436128,0.0503779,1.15662,-0.340198,1.42236,-0.528385,1.50456,-0.485433,1.49737,-0.414091,1.59447,-0.186051,1.29835,-0.186112
J-124,0.18722,0.153496,0.166078,0.253323,0.261263,0.2797,0.351901,0.376354,0.379957,0.352646,0.147321,0.388729,-0.0892037,1.26696,-0.597629,1.60275,-0.830354,1.69947,-0.825855,1.66731,-0.760566,1.75299,-0.406584,1.38106,-0.383966
J-1240,0.372987,0.30204,0.355818,0.367127,0.369002,0.386653,0.451292,0.556062,0.624868,0.614405,0.455121,0.667506,0.277295,1.32334,-0.0806297,1.54727,-0.238828,1.64396,-0.155328,1.68894,-0.0468235,1.76696,0.010457,1.2737,-0.0618249
J-1241,0.0901048,0.084395,0.0704148,0.129146,0.145924,0.165206,0.223966,0.302148,0.307365,0.289768,0.0446285,0.340623,-0.238235,1.3084,-0.770166,1.63039,-1.00083,1.70436,-0.953153,1.66911,-0.861047,1.71562,-0.727712,1.58378,-0.645386
J-1242,0.11296,0.0954573,0.0778977,0.140804,0.156891,0.173356,0.235118,0.307552,0.313203,0.295884,0.0376843,0.330836,-0.289594,1.49408,-0.991233,1.93556,-1.29508,2.02117,-1.25245,1.96582,-1.15081,2.02402,-0.994601,1.86598,-0.880858
J-1243,0.1951,0.149036,0.120304,0.179539,0.19672,0.210871,0.27097,0.34599,0.3529,0.332834,0.0817969,0.378347,-0.228968,1.46404,-0.844699,1.843,-1.11167,1.91903,-1.0613,1.8632,-0.960305,1.91296,-0.835653,1.79869,-0.725803
J-1244,0.0974029,0.0963831,-0.667629,-0.390721,-0.294461,-0.224338,-0.317029,-0.194747,-0.116086,-0.0681454,0.0614577,0.0103997,-0.415858,0.984026,-1.07981,1.33903,-1.35736,1.60976,-1.33515,1.58169,-1.23651,1.6426,-1.10669,1.44034,-0.944994
J-1245,0.0972317,0.0933172,-0.665496,-0.38958,-0.293482,-0.222837,-0.314721,-0.193468,-0.115476,-0.0679393,0.0597868,0.00667008,-0.406585,0.964661,-1.06683,1.33101,-1.34589,1.59831,-1.32313,1.56891,-1.22456,1.62922,-1.09541,1.43369,-0.935417
J-1246,0.31824,0.268637,0.269709,0.322081,0.324866,0.344224,0.402076,0.415846,0.427903,0.399098,0.239452,0.438836,0.0578718,1.14098,-0.316988,1.39496,-0.497518,1.47529,-0.454127,1.46866,-0.383106,1.56293,-0.162365,1.27874,-0.161177
J-1247,0.333087,0.283218,0.28435,0.337577,0.340327,0.359898,0.423372,0.431432,0.443942,0.415652,0.251645,0.449487,0.0544267,1.20721,-0.369296,1.49856,-0.573437,1.58437,-0.531238,1.57533,-0.459078,1.67764,-0.216602,1.35732,-0.217924
J-1248,0.326461,0.287297,-0.110355,0.0747703,0.133444,0.175681,0.150077,0.183119,0.236813,0.2603,0.239472,0.26939,0.254155,0.349065,0.418523,0.351892,0.410534,0.410626,0.428257,0.446148,0.456418,0.467313,0.487134,0.513152,0.531383
J-1249,0.517997,0.419831,0.102631,0.152136,0.197571,0.225269,0.196193,0.292506,0.39308,0.429569,0.411886,0.443596,0.411319,0.520851,0.588651,0.51353,0.575423,0.593028,0.629066,0.675795,0.689561,0.692021,0.592397,0.557556,0.583963
J-125,0.187221,0.153515,0.166024,0.253572,0.261304,0.279869,0.352749,0.376401,0.38005,0.352819,0.146711,0.387724,-0.0919377,1.27526,-0.609703,1.61815,-0.846657,1.71599,-0.842616,1.6836,-0.777027,1.77035,-0.418921,1.39196,-0.396029
J-1250,0.439758,0.398093,-0.0111113,0.179493,0.240615,0.285267,0.257098,0.295312,0.352413,0.377567,0.363239,0.38796,0.384343,0.460943,0.528151,0.471998,0.528449,0.529511,0.547235,0.566765,0.57611,0.586567,0.599652,0.623772,0.641231
J-1251,0.41588,0.348171,0.332965,0.428016,0.449682,0.497378,0.590677,0.72025,0.807007,0.804175,0.645286,0.8667,0.469447,1.491,0.130587,1.69403,-0.0125958,1.79996,0.0866564,1.87497,0.211189,1.94126,0.203688,1.37348,0.0822654
J-1252,0.411136,0.343965,0.328905,0.424019,0.445155,0.492313,0.581651,0.712662,0.797455,0.793716,0.637563,0.858943,0.471377,1.4517,0.15707,1.63912,0.024407,1.74147,0.122906,1.8157,0.245167,1.87889,0.230699,1.33673,0.112533
J-1253,0.436169,0.378816,0.459343,0.594185,0.597176,0.611149,0.662251,0.659967,0.654331,0.613365,0.46706,0.650714,0.296013,1.32564,-0.0526242,1.56942,-0.226439,1.63579,-0.180244,1.61346,-0.116417,1.71107,0.10816,1.50971,0.133223
J-1254,0.441887,0.371738,0.355935,0.452386,0.475466,0.525812,0.64199,0.758381,0.85178,0.852583,0.677235,0.896728,0.44506,1.72218,-0.0696936,2.04926,-0.292429,2.1788,-0.194995,2.25672,-0.0620514,2.34673,-0.000590222,1.61658,-0.131478
J-1255,0.254905,0.130795,0.0714196,0.18991,0.197805,0.226723,0.328449,0.336594,0.336517,0.258496,0.232428,0.276449,0.173971,0.616606,0.106894,0.74639,0.0593636,0.794383,0.0943688,0.784862,0.143744,0.860449,0.283914,0.615639,0.461614
J-1256,0.204394,0.12109,0.0709252,0.18359,0.193511,0.219919,0.302025,0.333363,0.334587,0.266664,0.187434,0.303002,0.0763247,0.795714,-0.102829,0.963407,-0.194103,1.02294,-0.16434,1.01094,-0.113618,1.08186,0.0551716,0.836234,0.185034
J-1257,0.228674,0.114954,0.07051,0.165076,0.174414,0.204298,0.333382,0.321189,0.322011,0.236701,0.271964,0.234514,0.308426,0.287053,0.426733,0.327785,0.459094,0.353291,0.505088,0.345574,0.558453,0.417997,0.636126,0.236004,0.851157
J-1258,0.216679,0.182007,0.195569,0.303769,0.307323,0.324119,0.386494,0.397754,0.405649,0.374932,0.207334,0.408679,0.00678567,1.17905,-0.423966,1.47473,-0.629363,1.55498,-0.583374,1.53202,-0.509997,1.63468,-0.264162,1.32764,-0.256152
J-1259,0.2545,0.218363,0.183895,0.245442,0.247991,0.259487,0.335983,0.326822,0.367069,0.338881,0.197663,0.355225,0.00916651,1.11266,-0.439043,1.45722,-0.675934,1.54682,-0.634453,1.54646,-0.573918,1.68658,-0.326423,1.29231,-0.381167
J-126,0.211487,0.173584,-0.20033,-0.0224384,0.0324599,0.0714222,0.0521712,0.0776077,0.12752,0.148374,0.116965,0.155929,0.107498,0.253809,0.328616,0.232086,0.295521,0.29638,0.314392,0.332636,0.343655,0.354894,0.37724,0.405807,0.42483
J-1260,0.313772,0.27659,0.266725,0.346832,0.34627,0.37013,0.434741,0.438378,0.47329,0.452049,0.302526,0.483326,0.119194,1.20093,-0.28777,1.48625,-0.48974,1.58235,-0.442586,1.60585,-0.371379,1.71529,-0.165374,1.34951,-0.202129
J-1261,0.243349,0.191718,0.134287,0.232597,0.240631,0.251638,0.319369,0.319451,0.363286,0.336475,0.161838,0.374422,-0.0610861,1.20529,-0.546009,1.52933,-0.763292,1.61298,-0.683923,1.56145,-0.571271,1.66579,-0.418227,1.30742,-0.375449
J-1262,0.441693,0.346636,0.436429,0.400549,0.399459,0.413032,0.478088,0.605791,0.670345,0.659524,0.498705,0.71356,0.318071,1.3737,-0.0413531,1.59798,-0.199863,1.69599,-0.117348,1.74304,-0.00776117,1.81892,0.0581161,1.29672,-0.0325592
J-1263,0.509293,0.408845,0.503369,0.447041,0.43861,0.441407,0.503395,0.633417,0.689373,0.675125,0.505597,0.719791,0.300041,1.47079,-0.129783,1.74743,-0.3229,1.85011,-0.25157,1.8845,-0.146609,1.97067,-0.0167915,1.40615,-0.102154
J-1264,0.404888,0.338174,0.323305,0.418021,0.439109,0.485619,0.574528,0.702419,0.785624,0.781489,0.62473,0.846264,0.457093,1.44445,0.139398,1.63436,0.0049458,1.73663,0.102387,1.80941,0.223965,1.87329,0.215371,1.33453,0.100668
J-1265,0.0981834,0.0770381,-0.444672,-0.24506,-0.171787,-0.118851,-0.153933,-0.0913486,-0.0248754,0.00178274,0.0124447,0.0195157,0.0380351,0.0906177,0.149466,0.118974,0.169961,0.173718,0.18569,0.211012,0.215262,0.23295,0.25161,0.258032,0.272692
J-1266,0.690336,0.618383,0.559739,0.65233,0.661282,0.672846,0.733728,0.744966,0.798066,0.770065,0.613923,0.809549,0.414075,1.55083,-0.00367757,1.82885,-0.196625,1.91247,-0.122834,1.89122,-0.0243651,1.98568,0.0919721,1.62613,0.126743
J-1267,0.397913,0.336278,0.324822,0.42028,0.437529,0.477606,0.558974,0.671106,0.74068,0.731715,0.573352,0.794725,0.407573,1.39305,0.0955471,1.58236,-0.0392381,1.67824,0.0469776,1.73406,0.157522,1.79894,0.187388,1.31896,0.0973279
J-1268,0.363517,0.302576,-0.120443,0.0600869,0.129144,0.191244,0.190876,0.293168,0.41132,0.457734,0.450209,0.476656,0.463313,0.538105,0.602891,0.542675,0.606104,0.628239,0.678601,0.737352,0.758089,0.751734,0.601067,0.552421,0.542743
J-1269,0.364761,0.304258,-0.105961,0.0718742,0.139035,0.199694,0.199483,0.291284,0.403967,0.44835,0.435223,0.465957,0.439676,0.534134,0.600382,0.529786,0.594704,0.616485,0.665476,0.722401,0.742589,0.737147,0.594437,0.556214,0.54884
J-127,0.219044,0.181054,-0.227051,-0.0410512,0.017538,0.0591117,0.0289568,0.0589609,0.112532,0.137225,0.120495,0.147506,0.14001,0.224208,0.293767,0.232875,0.290957,0.290975,0.309103,0.327288,0.338321,0.349394,0.371885,0.400538,0.419761
J-1270,48.6662,47.8292,47.8675,48.3741,48.8023,49.5223,50.5681,52.6792,54.0741,54.4447,54.5444,54.592,54.3001,54.497,53.7702,54.4763,53.7868,55.0216,54.8271,56.3613,55.7129,56.1028,51.692,50.1637,48.8313
J-1271,0.0863865,0.0818704,0.0700777,0.131021,0.146805,0.166142,0.225179,0.30091,0.306286,0.289202,0.0430188,0.346813,-0.241196,1.29602,-0.755196,1.60582,-0.976918,1.67394,-0.920354,1.63344,-0.831314,1.67887,-0.709117,1.56903,-0.643489
J-1272,0.476933,0.372573,0.472938,0.420721,0.418543,0.430695,0.492131,0.629768,0.683585,0.667538,0.507472,0.722724,0.333555,1.36198,-0.00266566,1.57349,-0.153433,1.66512,-0.0800079,1.7031,0.0211668,1.776,0.109725,1.28677,0.0153877
J-1273,0.0885603,0.0837293,0.0711685,0.131085,0.147652,0.16684,0.225986,0.302713,0.307899,0.290095,0.0443623,0.343547,-0.239986,1.30679,-0.767083,1.62535,-0.994914,1.69694,-0.943258,1.65862,-0.852492,1.70483,-0.723161,1.58298,-0.647633
J-1274,0.412021,0.360971,0.286682,0.475831,0.472521,0.471544,0.521067,0.448334,0.435501,0.412197,0.257316,0.438704,0.0524294,1.22983,-0.425622,1.57043,-0.656377,1.66482,-0.587789,1.66135,-0.51615,1.78418,-0.258758,1.51809,-0.174427
J-1275,0.361458,0.323322,0.338733,0.451767,0.456917,0.475697,0.540129,0.555382,0.565348,0.534527,0.367182,0.568014,0.165493,1.33712,-0.266639,1.63233,-0.472515,1.71298,-0.425576,1.69119,-0.352344,1.79167,-0.114647,1.47563,-0.108464
J-1276,0.394354,0.349327,0.291432,0.354238,0.347491,0.357742,0.384199,0.369678,0.418384,0.393619,0.259245,0.437842,0.120727,1.01406,-0.16874,1.21188,-0.31628,1.29343,-0.274211,1.31467,-0.215999,1.40806,-0.0480775,1.15473,-0.0226796
J-1277,0.0893623,0.173094,0.229182,0.256565,0.284473,0.308217,0.332345,0.357671,0.395199,0.436073,0.467424,0.499643,0.529983,0.554573,0.590324,0.605961,0.642003,0.656416,0.695554,0.718054,0.765198,0.787975,0.819125,0.811291,0.811623
J-1278,4.20359,4.25252,4.28465,4.30155,4.3305,4.3678,4.42109,4.51876,4.60605,4.6533,4.67917,4.69729,4.70923,4.71088,4.7284,4.73279,4.76143,4.78372,4.83879,4.88522,4.92193,4.91254,4.76566,4.66213,4.62204
J-1279,0.148527,0.198195,0.217817,0.188401,0.176901,0.187628,0.196429,0.228763,0.261932,0.28066,0.280791,0.333843,0.183003,0.490273,0.162429,0.649458,0.143419,0.728054,0.202838,0.775837,0.291006,0.717889,0.339922,0.768453,0.189502
J-128,0.223585,0.185543,-0.22237,-0.0363002,0.0222977,0.0638813,0.0338954,0.0638741,0.117396,0.14203,0.125201,0.152251,0.144693,0.228978,0.298414,0.237559,0.295617,0.29565,0.313739,0.33193,0.342919,0.353999,0.376468,0.405182,0.424408
J-1280,0.178591,0.228278,0.248028,0.21871,0.207351,0.218269,0.227304,0.25998,0.293436,0.312284,0.31249,0.365624,0.214367,0.521694,0.193753,0.680928,0.174622,0.759537,0.234083,0.807401,0.322257,0.749189,0.370542,0.798971,0.219635
J-1281,0.558059,0.571395,0.597326,0.637935,0.699465,0.780495,0.886703,1.07055,1.21317,1.28381,1.33181,1.36367,1.38718,1.39738,1.42035,1.44815,1.4852,1.54504,1.6253,1.71892,1.76637,1.76679,1.50717,1.36467,1.30985
J-1282,0.672496,0.572393,0.291133,0.325963,0.380352,0.421299,0.410449,0.541105,0.641342,0.676983,0.661548,0.691032,0.662581,0.765441,0.830767,0.76189,0.820254,0.840248,0.878127,0.930452,0.944858,0.943749,0.832988,0.758019,0.771962
J-1283,0.141277,0.190866,0.20893,0.173698,0.15793,0.16637,0.171817,0.201845,0.233868,0.252047,0.256338,0.348513,0.123252,0.468832,0.125075,0.644937,0.0959284,0.731202,0.155458,0.778458,0.2477,0.7127,0.306074,0.773814,0.139778
J-1284,0.231538,0.192952,0.172233,0.236077,0.240712,0.256064,0.329561,0.331852,0.372044,0.344,0.207675,0.369585,0.0393758,1.06167,-0.34804,1.34684,-0.549636,1.42948,-0.502391,1.43082,-0.439689,1.55689,-0.228716,1.20502,-0.284832
J-1285,0.272538,0.235895,0.202315,0.265638,0.268505,0.280848,0.352337,0.351206,0.391706,0.363175,0.22467,0.385469,0.0489686,1.1009,-0.358658,1.40489,-0.571986,1.48963,-0.528696,1.49057,-0.468041,1.62027,-0.243588,1.25659,-0.293861
J-1286,0.0854246,0.129157,0.171635,0.213423,0.257166,0.301825,0.347997,0.400247,0.446149,0.484779,0.51997,0.55243,0.582837,0.610081,0.639758,0.667602,0.694788,0.724101,0.755149,0.790322,0.821934,0.84852,0.844734,0.848815,0.847813
J-1287,0.489055,0.407983,0.442375,0.475594,0.480318,0.490956,0.522875,0.601613,0.650316,0.633567,0.47192,0.690191,0.301328,1.3176,-0.0231247,1.52115,-0.168713,1.60962,-0.101525,1.638,-0.00792895,1.7088,0.0957781,1.31932,0.0962823
J-1288,0.478131,0.416631,0.0501585,0.220042,0.283066,0.340214,0.353202,0.440974,0.548752,0.587279,0.557661,0.601596,0.5053,0.710993,0.713814,0.660502,0.721854,0.747127,0.795669,0.85334,0.872441,0.86747,0.724126,0.686308,0.679456
J-1289,0.252985,0.197118,0.289409,0.417568,0.418113,0.427904,0.482575,0.458633,0.445689,0.402865,0.253653,0.431744,0.0634735,1.18224,-0.345249,1.47833,-0.551256,1.54859,-0.508842,1.5205,-0.447724,1.63373,-0.173917,1.41484,-0.143915
J-129,0.179467,0.150559,0.125271,0.200356,0.213433,0.2311,0.301919,0.351567,0.354013,0.336921,0.0830483,0.383903,-0.230954,1.46074,-0.870964,1.85934,-1.1468,1.95503,-1.11036,1.90515,-0.997329,1.96718,-0.79071,1.72107,-0.703256
J-1290,0.263202,0.210707,0.300974,0.434884,0.43462,0.443689,0.486366,0.47072,0.458991,0.416973,0.273027,0.45637,0.107746,1.11782,-0.227147,1.35364,-0.39539,1.41843,-0.350732,1.39764,-0.28841,1.49557,-0.053648,1.32822,-0.0114897
J-1291,0.383814,0.322138,-0.0601265,0.11113,0.17612,0.235737,0.246594,0.339849,0.451748,0.492768,0.468247,0.50809,0.442218,0.596894,0.661907,0.56425,0.632813,0.655823,0.705039,0.762922,0.78313,0.777499,0.631173,0.587657,0.578536
J-1292,0.297761,0.245403,0.338504,0.47329,0.473311,0.482965,0.532368,0.509259,0.497114,0.455203,0.3063,0.487792,0.123919,1.20827,-0.259907,1.48207,-0.452505,1.55079,-0.408548,1.52555,-0.345209,1.63223,-0.0877419,1.43255,-0.0488142
J-1293,0.974671,0.912611,0.849849,0.946773,0.954256,0.965549,1.02577,1.04991,1.09653,1.0689,0.927684,1.11047,0.767614,1.73311,0.43685,1.95198,0.278082,2.02747,0.339885,2.03505,0.423785,2.11992,0.520408,1.80618,0.533908
J-1294,0.308698,0.283829,0.278654,0.332065,0.321129,0.346364,0.379784,0.38662,0.421052,0.396814,0.263042,0.445842,0.133557,0.989594,-0.13283,1.16855,-0.266734,1.24707,-0.220377,1.27206,-0.157989,1.35805,-0.00589561,1.12406,-0.00794711
J-1295,1.11781,1.05789,1.10327,1.25227,1.26679,1.29432,1.38192,1.39097,1.40485,1.36975,1.19447,1.38147,0.950652,2.279,0.374527,2.69587,0.0922425,2.78937,0.134322,2.75588,0.199976,2.86893,0.474398,2.44158,0.486703
J-1296,0.220047,0.184213,0.203696,0.313318,0.316968,0.333527,0.395306,0.406223,0.413591,0.3821,0.216097,0.41625,0.0181956,1.17847,-0.404966,1.46925,-0.607379,1.54795,-0.56126,1.52478,-0.488569,1.6272,-0.245414,1.32856,-0.237484
J-1297,0.0963946,0.0770682,-0.417623,-0.224754,-0.154564,-0.105102,-0.129656,-0.0723194,-0.00592169,0.0159726,0.0126445,0.0314832,0.0348374,0.110672,0.173942,0.128511,0.181462,0.185914,0.196791,0.222015,0.224205,0.243871,0.263424,0.262086,0.284101
J-1298,0.0997708,0.0801608,0.0669463,0.121761,0.135533,0.163103,0.252729,0.295963,0.299928,0.251138,0.140475,0.271216,0.0237986,0.777397,-0.198373,0.957596,-0.301182,1.00934,-0.256771,0.982945,-0.163007,1.0244,-0.0829832,0.909505,0.0838456
J-1299,0.0950136,0.0661697,0.0648389,0.10954,0.129362,0.153136,0.30361,0.289739,0.29262,0.202706,0.260985,0.189384,0.36114,0.0581792,0.553212,0.0432348,0.62841,0.0532113,0.685824,0.0397498,0.760712,0.0868437,0.776107,0.0297891,0.982497
J-13,0.0382279,0.105951,0.11213,0.134238,0.162991,0.18433,0.256569,0.265364,0.274769,0.246834,0.282277,0.226513,0.320828,0.248694,0.383385,0.290264,0.418697,0.319977,0.475014,0.296175,0.618756,0.213945,0.633852,0.406265,0.630718
J-130,0.204054,0.168196,-0.24127,-0.0519103,0.00457684,0.0441566,0.017282,0.0404669,0.0934625,0.117185,0.0944454,0.126521,0.101064,0.211704,0.282173,0.208607,0.267793,0.270997,0.289716,0.310846,0.321505,0.33235,0.348996,0.38218,0.403086
J-1300,0.0951647,0.0660967,0.0649844,0.109488,0.129302,0.153158,0.300235,0.289934,0.292686,0.201239,0.264269,0.188454,0.371555,0.0454245,0.566506,0.0276122,0.644834,0.0371989,0.70172,0.0254725,0.774451,0.0728522,0.787799,0.019217,0.990161
