leak_area_number,ID,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
2,J-725,6.44717,6.18978,5.98341,5.82156,5.74257,3.4206,5.82468,6.12804,6.43266,6.65331,6.83305,6.99047,7.13785,7.28361,7.36818,6.51927,6.51355,4.03715,6.04571,6.20922,6.32861,6.41458,6.47642,6.98036,7.42523
2,J-742,0.29332,0.259865,0.225052,0.168709,0.152496,-3.28209,-0.388763,-0.533646,-0.423309,-0.315987,-0.217407,-0.127464,-0.0461197,0.0278091,1.30869,0.712753,0.838051,-2.83616,-0.159096,-0.0799408,-0.00144958,0.0683441,0.131783,0.153198,0.213928
2,J-796,0.17469,0.169716,0.162926,0.140732,0.142746,-2.82288,-0.483627,-0.618454,-0.518723,-0.417908,-0.323578,-0.235825,-0.155602,-0.0813522,1.15791,0.643654,0.74823,-2.46636,-0.261887,-0.188744,-0.115959,-0.0487671,0.0257339,0.0714188,0.132591
2,J-797,0.126587,0.133926,0.139008,0.130424,0.132492,-4.24513,-0.462059,-0.582939,-0.492386,-0.398735,-0.310585,-0.228729,-0.153969,-0.085144,1.03542,0.626183,0.67482,-3.91266,-0.247993,-0.167908,-0.0982895,-0.0389023,0.020668,0.0562057,0.110939
2,J-798,0.121658,0.129738,0.135574,0.128044,0.130196,-4.29878,-0.45002,-0.565109,-0.477066,-0.385803,-0.299812,-0.219917,-0.146927,-0.079689,0.976784,0.591209,0.637741,-3.96611,-0.23407,-0.155945,-0.0891113,-0.0323639,0.0250778,0.0629807,0.11615
2,J-93,0.0901413,0.104954,0.116821,0.116856,0.119949,-1.38364,-0.461117,-0.543587,-0.45372,-0.365234,-0.284058,-0.209846,-0.142448,-0.0810471,0.59832,0.402599,0.401855,-1.25432,-0.213154,-0.120514,-0.0616379,-0.0184021,0.019413,0.0522766,0.0974884
2,J-94,0.0832214,0.100372,0.114239,0.116352,0.119564,-1.39022,-0.467552,-0.551022,-0.46302,-0.374817,-0.293335,-0.218567,-0.150558,-0.0884399,0.608261,0.418568,0.408363,-1.25502,-0.224552,-0.130066,-0.0698242,-0.0252991,0.0148659,0.0467224,0.0930099
2,J-97,0.169792,0.160404,0.151871,0.134647,0.133617,0.158577,-0.279987,-0.294659,-0.208069,-0.133507,-0.0674133,-0.00923538,0.0428696,0.0891571,0.282413,0.187561,0.200584,0.215263,0.00217819,0.0684891,0.105141,0.128742,0.132408,0.170937,0.207497
2,J-98,0.165691,0.157185,0.149441,0.13287,0.132034,0.157017,-0.283878,-0.298687,-0.212616,-0.138199,-0.0721283,-0.0139046,0.0382652,0.0846519,0.28067,0.186199,0.199596,0.214382,-0.00187683,0.0644455,0.101143,0.124771,0.128883,0.167587,0.204029
2,J-99,0.174866,0.170616,0.164558,0.141579,0.138931,-2.6911,-0.399857,-0.519157,-0.43502,-0.341843,-0.252342,-0.168427,-0.0912857,-0.0195007,1.01622,0.661301,0.670662,-2.46922,-0.191864,-0.103371,-0.0320358,0.0274353,0.098732,0.145302,0.204102
3,J-103,0.203274,0.189205,0.177044,0.160179,0.158215,0.188358,-0.199615,-0.208172,-0.117981,-0.0538521,0.00820923,0.0612907,0.107872,0.152851,0.378319,0.277096,0.330967,0.353798,0.107265,0.174175,0.203941,0.213161,0.165646,0.235088,0.292019
3,J-104,0.18391,0.170338,0.158638,0.142952,0.141003,0.168583,-0.182514,-0.19231,-0.110233,-0.0516434,0.00570297,0.0542793,0.0965919,0.137611,0.330158,0.239559,0.28751,0.307648,0.0928078,0.151962,0.178375,0.187233,0.14883,0.216339,0.268333
3,J-146,0.188686,0.174862,0.163094,0.147598,0.146389,0.175102,-0.173855,-0.184238,-0.099823,-0.0414772,0.0155029,0.063942,0.106262,0.147526,0.354847,0.267818,0.315502,0.336132,0.116852,0.179348,0.206234,0.212341,0.154774,0.223579,0.277702
3,J-163,0.529556,0.47208,0.436043,0.414986,0.437172,0.505661,0.277298,0.274845,0.492802,0.626423,0.715557,0.775791,0.820469,0.839714,1.05526,0.914734,0.942505,0.958885,0.795311,0.912914,0.961857,0.956768,0.63364,0.728855,0.775124
3,J-164,0.439037,0.387451,0.355602,0.336571,0.355171,0.415222,0.217751,0.213154,0.403797,0.522449,0.601761,0.655418,0.695316,0.712265,0.887882,0.766171,0.787422,0.798859,0.667271,0.768562,0.810848,0.807125,0.52721,0.618786,0.661709
3,J-228,0.167175,0.15353,0.144459,0.132462,0.141602,0.178707,-0.0509605,-0.156292,-0.0606766,0.0218544,0.0832367,0.130386,0.169094,0.193253,0.389469,0.29739,0.331356,0.34832,0.171127,0.233013,0.262104,0.268223,0.167557,0.332516,0.388969
3,J-249,0.178665,0.16568,0.154209,0.137863,0.133511,0.155766,-0.194492,-0.199612,-0.123333,-0.0660553,-0.00900269,0.039463,0.081768,0.123074,0.292339,0.198048,0.246361,0.265541,0.0559235,0.110458,0.135883,0.14785,0.140491,0.202011,0.249565
3,J-259,0.170181,0.154732,0.144722,0.133446,0.145748,0.184784,-0.0625,-0.186024,-0.0727768,0.0175781,0.081543,0.128391,0.165455,0.185123,0.406685,0.313339,0.346943,0.363598,0.183163,0.247017,0.276405,0.281673,0.136597,0.319714,0.384636
3,J-27,0.144245,0.137375,0.132961,0.124325,0.12788,0.14632,-0.237537,-0.244583,-0.159859,-0.0941925,-0.0366707,0.0136719,0.0589104,0.0992241,0.269436,0.158802,0.204235,0.223354,0.0108299,0.0642471,0.0918922,0.111103,0.116123,0.167271,0.206219
3,J-28,0.17601,0.162369,0.150734,0.135735,0.133842,0.159542,-0.168564,-0.178673,-0.102318,-0.0470581,0.00786591,0.0537224,0.0932121,0.13168,0.307587,0.225124,0.269192,0.287655,0.0914764,0.146442,0.170815,0.178783,0.141945,0.208248,0.256687
3,J-285,0.197861,0.17794,0.1656,0.153862,0.168118,0.212864,-0.0447388,-0.143585,-0.0124207,0.0842094,0.151775,0.200405,0.238327,0.257591,0.485081,0.386189,0.42028,0.438011,0.254765,0.326889,0.359158,0.362404,0.186653,0.343964,0.401852
3,J-286,0.206871,0.185165,0.171833,0.159958,0.173515,0.217793,-0.0281143,-0.109043,0.0246048,0.120155,0.186771,0.234428,0.271412,0.289883,0.500984,0.404606,0.43631,0.453148,0.283012,0.355576,0.38773,0.390083,0.209816,0.347843,0.399063
3,J-293,0.229336,0.204533,0.189327,0.176754,0.191181,0.237644,-0.00590897,-0.0789299,0.0621452,0.160892,0.229336,0.277927,0.315418,0.333763,0.546375,0.445599,0.477005,0.493713,0.323597,0.400219,0.433887,0.435547,0.242191,0.374828,0.424801
3,J-294,0.668594,0.606567,0.565186,0.544128,0.570007,-1.67591,0.263252,0.2108,0.471519,0.634933,0.747009,0.825546,0.885445,0.916222,1.69186,1.34871,1.41694,-1.34538,0.833595,0.988586,1.06829,1.0725,0.707458,0.795517,0.861053
3,J-394,0.454029,0.402496,0.370571,0.351345,0.371719,0.435085,0.216702,0.2066,0.406784,0.531216,0.614452,0.670864,0.712814,0.730824,0.931736,0.802814,0.828854,0.84383,0.691643,0.79903,0.843887,0.839817,0.544609,0.640526,0.684608
3,J-418,0.168617,0.153908,0.144226,0.132511,0.143242,0.181164,-0.0535393,-0.171959,-0.0689087,0.0174141,0.0800056,0.126873,0.1646,0.186302,0.396305,0.3027,0.336029,0.352695,0.176086,0.23922,0.268314,0.273525,0.149952,0.329102,0.3899
3,J-419,0.170986,0.155773,0.145782,0.13438,0.146698,0.185871,-0.065094,-0.194031,-0.0778694,0.0131111,0.0777245,0.125244,0.162956,0.183334,0.407787,0.312687,0.346977,0.363991,0.18079,0.24509,0.274807,0.280407,0.134613,0.322826,0.387821
3,J-423,0.132408,0.12677,0.124077,0.117298,0.122814,0.141861,-0.240185,-0.24876,-0.164108,-0.0994377,-0.0431595,0.00622559,0.0506287,0.0902748,0.260101,0.153301,0.198151,0.216953,0.00846863,0.0603943,0.0872688,0.105888,0.106911,0.156696,0.196072
3,J-461,0.18758,0.173069,0.162952,0.150307,0.162933,0.20541,-0.0635529,-0.192165,-0.0796661,0.0140114,0.082386,0.134323,0.176605,0.202282,0.452969,0.344257,0.383381,0.403141,0.190453,0.263859,0.296925,0.300934,0.169601,0.361115,0.427193
3,J-462,0.177624,0.162788,0.152718,0.140244,0.151394,0.190586,-0.0551414,-0.176502,-0.0699158,0.0189438,0.0834618,0.131939,0.17107,0.193924,0.414658,0.316879,0.351891,0.369419,0.182194,0.248329,0.278683,0.283714,0.157429,0.340221,0.402721
3,J-466,0.232994,0.207851,0.192413,0.17971,0.194134,0.240711,-0.00213242,-0.0746269,0.0669441,0.165924,0.234509,0.283192,0.320747,0.339134,0.549435,0.449089,0.480186,0.496834,0.328728,0.405418,0.439068,0.440647,0.24662,0.379482,0.429638
3,J-467,5.51699,5.10575,4.80212,4.6083,4.52757,4.54261,4.92238,5.2157,5.56163,5.78619,5.95297,6.092,6.22111,6.34135,5.78914,5.32871,5.09484,4.83097,5.13569,5.28494,5.36688,5.42294,5.37546,5.94991,6.43629
3,J-477,0.207825,0.192287,0.181126,0.168076,0.181705,0.226715,-0.0604515,-0.194145,-0.0740852,0.0247955,0.0969849,0.151924,0.19672,0.22427,0.494698,0.377758,0.419724,0.440826,0.210415,0.288956,0.324409,0.328751,0.188728,0.388027,0.457726
3,J-479,2.73318,2.51785,2.35868,2.25316,2.21298,2.23192,2.29663,2.37313,2.58606,2.73706,2.85019,2.94395,3.02954,3.10488,2.92088,2.64104,2.53481,2.40226,2.46369,2.5589,2.61153,2.64746,2.60521,3.00835,3.30192
3,J-575,0.713158,0.64447,0.599617,0.575363,0.599762,-1.56696,0.377808,0.365528,0.61948,0.774857,0.879719,0.951759,1.00598,1.03196,1.52119,1.26459,1.31368,-1.22153,0.950653,1.09714,1.16432,1.16379,0.798695,0.888252,0.947548
3,J-576,0.197021,0.182995,0.170921,0.15456,0.152607,0.181656,-0.187576,-0.196255,-0.109818,-0.0484314,0.0113182,0.0621872,0.106674,0.149738,0.357758,0.262993,0.313492,0.334946,0.106129,0.169323,0.19735,0.20607,0.161026,0.229916,0.28474
3,J-582,4.25137,3.92322,3.68195,3.52771,3.46115,3.4809,3.6072,3.99776,4.31034,4.49264,4.63791,4.75601,4.86281,4.96794,4.59708,4.25551,4.10169,3.92682,4.06891,4.24636,4.32397,4.33649,4.18719,4.46335,4.79561
3,J-588,0.171135,0.157021,0.147476,0.135521,0.146461,0.184265,-0.0507393,-0.175869,-0.0772476,0.00729752,0.069622,0.116711,0.154831,0.177254,0.399899,0.310017,0.345142,0.363041,0.171135,0.234383,0.26355,0.269009,0.149086,0.336555,0.401608
3,J-594,0.139671,0.13343,0.129829,0.121986,0.126465,0.145317,-0.239662,-0.24765,-0.162647,-0.0970268,-0.0397606,0.0104446,0.0555801,0.0958405,0.26553,0.156597,0.201588,0.220707,0.0106392,0.063446,0.0907745,0.10981,0.113297,0.164642,0.203426
3,J-612,0.175999,0.162537,0.150978,0.135883,0.134029,0.16021,-0.172333,-0.182438,-0.104614,-0.0486832,0.00634384,0.0526505,0.0927849,0.131779,0.309265,0.224419,0.269268,0.288017,0.0885887,0.144062,0.168816,0.177292,0.141895,0.208038,0.257084
3,J-617,1.80126,1.66068,1.55441,1.47974,1.44538,1.45948,1.319,1.43451,1.58169,1.67867,1.76568,1.84093,1.91032,1.98224,1.9369,1.75062,1.70686,1.63591,1.56989,1.66021,1.70185,1.71693,1.69083,1.89896,2.09278
3,J-618,0.222404,0.205441,0.19334,0.179653,0.192421,0.235012,-0.0327377,-0.169666,-0.0568886,0.0392494,0.109791,0.163124,0.206341,0.232357,0.492149,0.384987,0.425594,0.445786,0.220379,0.293518,0.327423,0.333969,0.197311,0.404148,0.478031
3,J-619,0.211098,0.194798,0.183281,0.169941,0.182755,0.225109,-0.0411644,-0.177723,-0.0661087,0.0290985,0.0989571,0.151733,0.194462,0.220062,0.478687,0.373112,0.413746,0.434189,0.210083,0.282551,0.316116,0.322502,0.186531,0.391224,0.463768
3,J-625,2.00554,1.86164,1.75439,1.6797,1.65706,1.68376,1.62977,1.61676,1.79017,1.92324,2.02318,2.10489,2.17786,2.23853,2.21954,1.99165,1.93825,1.86044,1.81496,1.90988,1.9582,1.9808,1.91356,2.26824,2.49073
3,J-628,0.161285,0.147568,0.138306,0.126492,0.137184,0.173569,-0.0745354,-0.194576,-0.0884552,-0.00184631,0.0602112,0.106117,0.142731,0.1628,0.379841,0.291759,0.326008,0.342953,0.158287,0.219044,0.247131,0.252689,0.123943,0.301395,0.364002
3,J-63,0.168056,0.154736,0.143536,0.129581,0.128967,0.157047,-0.146061,-0.163292,-0.087307,-0.0342255,0.0177689,0.0610123,0.0981903,0.134266,0.315201,0.243176,0.283447,0.301144,0.114414,0.170143,0.193577,0.197693,0.136669,0.209766,0.262314
3,J-64,0.179783,0.166161,0.154636,0.139839,0.138943,0.167164,-0.161064,-0.17395,-0.0930099,-0.0372086,0.0173302,0.0633965,0.103443,0.14257,0.338051,0.258053,0.302441,0.321812,0.116875,0.176544,0.201885,0.206871,0.147148,0.217018,0.270657
3,J-642,1.94761,1.79837,1.6857,1.60695,1.57093,1.5857,1.45195,1.57524,1.73042,1.83213,1.92241,2.00054,2.07268,2.1473,2.09651,1.90197,1.85378,1.77788,1.7141,1.80948,1.85316,1.86801,1.83462,2.05333,2.25816
3,J-643,0.247242,0.229492,0.2159,0.202484,0.217129,-1.90242,-0.0631523,-0.222126,-0.0940666,0.0143013,0.0940933,0.154781,0.204117,0.234703,0.670795,0.495171,0.553356,-1.86453,0.205273,0.296013,0.340717,0.351501,0.199741,0.412941,0.494934
3,J-644,2.00172,1.85582,1.74723,1.67176,1.64869,1.67471,1.62745,1.61586,1.7916,1.92558,2.02588,2.10749,2.18014,2.24017,2.21278,1.98497,1.93056,1.85155,1.81216,1.9053,1.95357,1.97788,1.90789,2.26342,2.48692
3,J-671,0.711174,0.658981,0.620602,0.589661,0.591045,0.627567,0.437607,0.344173,0.468246,0.570702,0.646908,0.707043,0.758259,0.794899,0.950607,0.809101,0.820248,0.810356,0.652519,0.729153,0.766109,0.777302,0.681137,0.920784,1.03276
3,J-696,2.4077,2.22784,2.09479,2.00526,1.97523,1.99994,1.98769,2.02461,2.22768,2.37268,2.48058,2.56875,2.64795,2.715,2.626,2.37149,2.29351,2.18885,2.18757,2.28179,2.33251,2.36348,2.295,2.66267,2.91687
3,J-698,4.90104,4.61214,4.39798,4.265,4.22622,2.05337,4.25402,4.38091,4.73027,4.9567,5.12214,5.25414,5.37058,5.4678,5.80362,5.24204,5.14568,2.29569,4.64158,4.82,4.92372,4.96922,4.77869,5.17921,5.52551
3,J-716,0.272106,0.251862,0.235031,0.221539,0.236523,-1.83521,-0.0557899,-0.199791,-0.0597763,0.0545845,0.136276,0.197018,0.245621,0.273689,0.691868,0.519382,0.575039,-1.7861,0.242279,0.33411,0.378788,0.389034,0.218784,0.420052,0.501076
3,J-738,0.465305,0.41185,0.378727,0.358978,0.378628,0.441113,0.235813,0.232315,0.430897,0.553829,0.635921,0.691425,0.732655,0.750221,0.935169,0.808613,0.831451,0.8442,0.705227,0.811047,0.855152,0.851002,0.558559,0.650909,0.694691
3,J-739,0.188297,0.174786,0.162857,0.145969,0.141384,0.164261,-0.194168,-0.199123,-0.120975,-0.0622749,-0.00401306,0.0456467,0.0891075,0.131516,0.306351,0.208965,0.258434,0.277901,0.0619545,0.118038,0.144207,0.156513,0.14901,0.212051,0.261055
3,J-75,0.16851,0.154587,0.14455,0.131847,0.14336,0.181679,-0.0737,-0.19384,-0.0884514,0.00209045,0.0663033,0.113522,0.150993,0.170944,0.396187,0.305038,0.340443,0.358154,0.168755,0.231762,0.260853,0.266518,0.133259,0.313107,0.377178
3,J-76,0.193535,0.177185,0.165497,0.151909,0.163307,0.202137,-0.0497093,-0.16576,-0.0572624,0.0347328,0.0998497,0.147648,0.185562,0.205791,0.427673,0.334164,0.368382,0.385033,0.197727,0.262417,0.292221,0.297806,0.16061,0.340103,0.405434
3,J-773,0.448605,0.398979,0.368107,0.349258,0.370304,0.434639,0.199883,0.181259,0.383644,0.510246,0.595196,0.653023,0.696156,0.715042,0.931911,0.800762,0.83017,0.847633,0.681446,0.790684,0.836449,0.832577,0.534718,0.637035,0.682831
3,J-78,0.181789,0.168282,0.156601,0.140915,0.138821,0.165756,-0.183121,-0.192802,-0.111778,-0.0535545,0.00347519,0.0517769,0.0938454,0.134602,0.323139,0.232922,0.280701,0.300648,0.0879478,0.146145,0.172211,0.181293,0.146503,0.213596,0.264618
3,J-79,0.179169,0.166088,0.154652,0.138721,0.135509,0.159775,-0.19001,-0.195911,-0.117371,-0.0601616,-0.00324249,0.0450058,0.0870438,0.128078,0.305664,0.213531,0.261539,0.280991,0.0703087,0.126396,0.152058,0.16264,0.14286,0.20512,0.254341
3,J-804,0.177277,0.163212,0.153595,0.141308,0.15295,0.193325,-0.0600662,-0.183128,-0.0768814,0.0123405,0.0774574,0.126904,0.167179,0.19146,0.424667,0.322777,0.358982,0.377136,0.179241,0.248486,0.279568,0.283199,0.159988,0.344685,0.408203
3,J-806,0.186317,0.171879,0.161919,0.149265,0.161396,0.203285,-0.050354,-0.175823,-0.0676041,0.024086,0.091404,0.142902,0.185062,0.211151,0.445179,0.33934,0.377743,0.39703,0.191887,0.263142,0.295841,0.301098,0.181339,0.371017,0.435829
4,J-105,0.35009,0.332916,0.316628,0.289688,0.28643,-1.29526,-0.368744,-0.436462,-0.290741,-0.17524,-0.0754623,0.0125046,0.0919418,0.164215,1.29659,0.839973,0.973793,-1.22662,-0.139107,-0.0122986,0.0909424,0.137177,0.147606,0.197838,0.289558
4,J-106,0.368172,0.350159,0.333267,0.306023,0.302505,-1.27513,-0.348022,-0.413612,-0.26786,-0.152481,-0.0528564,0.0349579,0.114273,0.186455,1.3064,0.85099,0.983879,-1.20442,-0.117104,0.00904846,0.111633,0.15773,0.167984,0.219818,0.312065
4,J-147,0.218971,0.212006,0.204338,0.184837,0.184654,-1.31617,-0.429405,-0.509308,-0.392471,-0.294708,-0.20829,-0.130959,-0.0605392,0.00432587,0.978317,0.623917,0.753944,-1.25828,-0.178955,-0.067276,0.0122986,0.0417633,0.0533676,0.0959091,0.175995
4,J-148,0.206337,0.199562,0.192139,0.173561,0.173004,-1.26292,-0.382195,-0.445435,-0.338333,-0.248589,-0.169167,-0.0979462,-0.0329514,0.0271149,0.810707,0.500114,0.619087,-1.20518,-0.135048,-0.037941,0.0273438,0.0555267,0.0709686,0.125519,0.198288
4,J-235,0.287193,0.258484,0.227295,0.167206,0.184258,-1.55574,-0.64624,-0.836967,-0.683357,-0.550438,-0.433952,-0.33046,-0.237984,2.88371,1.58887,0.793602,1.05568,-1.33142,-0.368744,-0.285713,-0.189507,-0.108673,-0.0408173,-0.0564728,0.0316696
4,J-250,0.205536,0.198776,0.191368,0.172852,0.172249,-1.25997,-0.379578,-0.441841,-0.335419,-0.246178,-0.167183,-0.0963058,-0.031601,0.0282364,0.800812,0.493057,0.611282,-1.20303,-0.133316,-0.0369568,0.0275803,0.0556717,0.0713501,0.126793,0.199188
4,J-251,0.269241,0.253502,0.24144,0.220215,0.220039,-1.28059,-0.373947,-0.412796,-0.2826,-0.179474,-0.0902939,-0.011467,0.0599289,0.125259,1.00282,0.616852,0.742188,-1.21082,-0.139984,-0.0349274,0.0441437,0.0837402,0.102448,0.175011,0.261887
4,J-267,0.282951,0.255211,0.225182,0.166489,0.18367,-1.55686,-0.646912,-0.837875,-0.684494,-0.55146,-0.434891,-0.331398,-0.23896,2.8817,1.58804,0.795296,1.0556,-1.33398,-0.370262,-0.286743,-0.190407,-0.109749,-0.0422974,-0.0574951,0.0303802
4,J-273,0.22551,0.218925,0.212112,0.193771,0.196907,-1.28407,-0.374557,-0.424278,-0.298126,-0.197449,-0.110435,-0.0336304,0.0356293,0.0982819,0.913048,0.520103,0.636238,-1.19687,-0.134979,-0.0370026,0.0371475,0.0803146,0.0989532,0.157898,0.228523
4,J-292,0.375404,0.357101,0.339973,0.312576,0.308952,-1.26862,-0.341187,-0.406502,-0.260635,-0.145157,-0.0454559,0.0424423,0.121834,0.194122,1.3134,0.857735,0.990372,-1.19803,-0.110512,0.0157013,0.118324,0.164452,0.174911,0.227249,0.319916
4,J-306,0.219826,0.212112,0.204178,0.185478,0.187065,-1.25276,-0.35334,-0.402206,-0.285782,-0.191643,-0.10981,-0.0373001,0.0282822,0.0879135,0.807266,0.457184,0.566177,-1.17609,-0.115524,-0.0206223,0.0466385,0.0846786,0.103104,0.161201,0.22744
4,J-307,0.208237,0.200562,0.192856,0.174919,0.177795,-1.25121,-0.354584,-0.403435,-0.289627,-0.197342,-0.117043,-0.0458603,0.0185089,0.0769196,0.761993,0.430305,0.533569,-1.17052,-0.109856,-0.0191956,0.0430756,0.079422,0.0976868,0.153267,0.216309
4,J-308,0.553246,0.522156,0.499207,0.473831,0.478172,-0.968918,-0.0248642,-0.00940704,0.155022,0.270401,0.364853,0.444443,0.514534,0.575272,1.29653,0.904526,1.00605,-0.774185,0.313896,0.432022,0.510292,0.546135,0.489334,0.525459,0.596184
4,J-395,0.329826,0.300117,0.268532,0.20858,0.225655,-1.52747,-0.613518,-0.804382,-0.646629,-0.510765,-0.391975,-0.286629,-0.192558,2.98428,1.67715,0.868462,1.12971,-1.30192,-0.338043,-0.250549,-0.150879,-0.0682755,-0.00193024,-0.0184555,0.072525
4,J-416,8.59904,8.22486,7.94164,7.7507,7.6639,6.22488,7.57452,7.99316,8.3911,8.64899,8.85231,9.02629,9.18825,9.34658,9.61748,8.86116,8.721,6.59325,7.93979,8.19428,8.34498,8.40295,8.3468,8.78054,9.26147
4,J-427,0.322327,0.283127,0.247528,0.197807,0.213066,-1.44626,-0.543831,-0.703163,-0.55896,-0.435455,-0.327637,-0.231773,-0.145927,-0.0693817,1.39195,0.695869,0.936966,-1.23024,-0.243935,-0.172768,-0.0918198,-0.0235596,0.0321732,0.0390778,0.118507
4,J-431,0.292931,0.273796,0.257423,0.233612,0.229469,-1.17886,-0.288338,-0.326988,-0.211693,-0.119919,-0.0403137,0.0301819,0.0942764,0.153259,0.843666,0.540016,0.65329,-1.11974,-0.0458832,0.0522003,0.110123,0.134613,0.155128,0.220985,0.298965
4,J-437,15.6171,14.9277,14.4166,14.0971,13.9665,12.7162,14.4636,15.4369,16.1525,16.5591,16.8567,17.0943,17.309,17.5097,17.075,16.1189,15.7772,13.7466,15.3526,15.7778,15.9873,16.0213,15.5889,16.1209,16.8222
4,J-453,19.2983,18.4122,17.7624,17.3713,17.2255,16.2223,18.1759,19.4964,20.3934,20.8738,21.2137,21.4755,21.7081,21.9189,20.9311,20.0472,19.5838,17.8042,19.5782,20.1002,20.3082,20.282,19.5283,20.0119,20.7888
4,J-458,0.553596,0.488174,0.422997,0.366844,0.349594,-1.15463,-0.220428,-0.230881,-0.0794067,0.033989,0.129906,0.214569,0.29229,0.366531,1.34399,1.03331,1.16969,-1.03519,0.0884094,0.244255,0.343643,0.352654,0.264336,0.360703,0.486122
4,J-459,36.0586,34.5258,33.4253,32.8167,32.6948,32.1991,35.0186,37.5982,39.1356,39.8647,40.3538,40.7144,41.0271,41.2965,39.4097,38.3165,37.5497,35.8399,37.9888,38.7374,39.0181,38.9561,37.3467,37.4757,38.3412
4,J-484,0.3638,0.309494,0.267822,0.214828,0.230042,-1.46264,-0.558304,-0.725708,-0.574982,-0.447006,-0.335075,-0.23542,-0.146156,-0.0664063,1.50381,0.762993,1.01898,-1.2384,-0.270088,-0.19516,-0.107658,-0.0332336,0.0301514,0.0340881,0.118919
4,J-519,0.284767,0.270889,0.257088,0.231941,0.228844,-1.33401,-0.413765,-0.481804,-0.342499,-0.231102,-0.134567,-0.0492477,0.0278625,0.098114,1.18081,0.736687,0.87072,-1.26794,-0.187401,-0.0672302,0.0314713,0.0771942,0.0917511,0.144234,0.231537
4,J-559,0.538803,0.483551,0.431198,0.375183,0.357605,-1.1499,-0.211716,-0.224701,-0.0675278,0.0479584,0.145111,0.230049,0.307274,0.37896,1.36118,1.04254,1.17914,-1.02296,0.0991669,0.253731,0.352592,0.362343,0.275909,0.361862,0.472069
4,J-560,0.527481,0.475044,0.426743,0.372093,0.35408,-1.15277,-0.213982,-0.229416,-0.0710297,0.04496,0.142296,0.227005,0.303741,0.374481,1.35027,1.02536,1.16139,-1.03192,0.0881653,0.241035,0.33947,0.350845,0.271492,0.355049,0.461945
4,J-589,0.470047,0.423355,0.380226,0.327599,0.307938,-1.18625,-0.250648,-0.271156,-0.117668,-0.00450134,0.0908051,0.173744,0.248741,0.31752,1.25864,0.931183,1.06621,-1.07867,0.0339203,0.180145,0.275345,0.289551,0.225746,0.310097,0.411301
4,J-590,0.512047,0.456329,0.402214,0.345444,0.326973,-1.16475,-0.229271,-0.23864,-0.0860443,0.0266266,0.121559,0.204811,0.280708,0.351547,1.28485,0.97184,1.1077,-1.04472,0.0715332,0.220757,0.316338,0.326546,0.247375,0.342461,0.453362
4,J-591,5.02714,4.80672,4.63522,4.50948,4.44557,2.99146,4.13704,4.31168,4.55431,4.73197,4.88052,5.01372,5.13994,5.26634,5.75524,5.17237,5.13828,3.10244,4.319,4.48653,4.60258,4.66075,4.73167,5.07731,5.42126
4,J-602,0.265533,0.249893,0.237686,0.216515,0.21608,-1.26094,-0.356369,-0.389206,-0.262177,-0.161781,-0.0750427,0.00157928,0.0709915,0.134544,0.94635,0.576073,0.697205,-1.18976,-0.120926,-0.0185394,0.0568237,0.095459,0.111679,0.18618,0.27002
4,J-603,5.22598,5.00446,4.83179,4.70456,4.64067,3.14414,4.29565,4.46082,4.71053,4.8938,5.0472,5.18465,5.31465,5.44447,6.05263,5.44238,5.41312,3.2514,4.4755,4.65266,4.77731,4.83723,4.90753,5.24773,5.5965
4,J-616,0.39669,0.364822,0.331573,0.270592,0.286842,-1.46418,-0.547142,-0.733986,-0.57486,-0.438164,-0.318726,-0.212791,-0.118095,3.05137,1.74041,0.930687,1.18958,-1.23867,-0.272903,-0.184792,-0.0848923,-0.00215149,0.0650253,0.0531769,0.147827
4,J-624,0.220512,0.213448,0.205711,0.186111,0.185974,-1.32034,-0.432991,-0.514221,-0.396362,-0.297852,-0.210808,-0.132942,-0.0620575,0.00319672,0.992622,0.634995,0.765732,-1.26292,-0.182579,-0.0695038,0.0112915,0.0408859,0.0521698,0.0934372,0.173943
4,J-629,0.257431,0.245049,0.232498,0.208771,0.205383,-1.31592,-0.401909,-0.461655,-0.330299,-0.224831,-0.133301,-0.0522766,0.0210495,0.0879517,1.05283,0.634811,0.764587,-1.24728,-0.175232,-0.0653992,0.0246277,0.0688705,0.0861359,0.145187,0.227699
4,J-632,0.259758,0.246956,0.233948,0.209618,0.206718,-1.32545,-0.410255,-0.472427,-0.339546,-0.232834,-0.140205,-0.058197,0.0160294,0.0838089,1.08131,0.659149,0.790703,-1.25898,-0.184517,-0.0721283,0.0194702,0.0640106,0.0809479,0.138969,0.223495
4,J-637,7.6069,7.27178,7.00973,6.82081,6.7273,5.34328,6.60046,6.9222,7.24162,7.45674,7.6307,7.78379,7.92896,8.07507,8.37778,7.85374,7.7673,5.62592,6.94404,7.17623,7.30461,7.32452,7.26062,7.68788,8.12575
4,J-638,1.7123,1.60397,1.51543,1.43793,1.41175,-0.0659409,0.94342,1.0214,1.23466,1.3773,1.49206,1.58901,1.67616,1.75565,2.61293,2.25208,2.35146,0.171883,1.34058,1.52335,1.63168,1.6377,1.49323,1.59701,1.74627
4,J-647,3.78973,3.56681,3.39723,3.27977,3.25124,1.84557,3.00894,3.32845,3.69221,3.89946,4.05199,4.17028,4.272,4.35756,5.01026,4.59281,4.63402,2.48527,3.76732,4.03617,4.1712,4.15228,3.74429,3.79714,3.98695
