 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-280,0.27285,0.267623,0.260147,0.236154,0.237099,-1.79769,-0.496312,-0.563265,-0.419454,-0.301433,-0.198505,-0.107529,-0.025735,0.0481729,0.956465,0.571287,0.733422,-1.77334,-0.17417,-0.045291,0.0357209,0.0705047,0.110885,0.179687,0.255058
J-281,0.201694,0.207229,0.209476,0.187072,0.208569,-2.10021,-0.682098,-0.789314,-0.627816,-0.490891,-0.370975,-0.26429,-0.168714,-0.082928,1.03755,0.577513,0.753545,-1.93212,-0.263315,-0.157129,-0.076078,-0.020299,0.0326367,0.0827987,0.152243
J-282,0.203826,0.209232,0.211722,0.190024,0.209689,-2.10658,-0.666681,-0.769646,-0.606905,-0.4704,-0.351153,-0.245353,-0.150709,-0.06598,0.988863,0.546188,0.716491,-1.93904,-0.242657,-0.137534,-0.0589147,-0.00328479,0.047254,0.0989354,0.166685
J-283,0.627524,0.532189,0.42452,0.250412,0.304594,-1.98251,-0.338866,-0.499373,-0.366167,-0.237088,-0.123695,-0.0263521,0.0579856,0.130606,0.664602,0.208017,0.479895,0.535905,0.192422,0.17667,0.205737,0.256355,0.341755,0.398196,0.460192
J-284,0.397047,0.352094,0.300438,0.218274,0.261671,-2.53024,-0.324812,-0.417924,-0.297369,-0.181359,-0.0783211,0.0130692,0.0940486,0.166069,0.358098,0.0960359,0.278468,0.324349,0.178705,0.182683,0.21311,0.250935,0.315056,0.4442,0.489023
J-285,0.385875,0.361758,0.34838,0.331577,0.368052,0.470571,-0.0921899,-0.288745,-0.0246881,0.165592,0.295564,0.386278,0.454361,0.484759,0.992096,0.826177,0.93248,1.01561,0.557296,0.713697,0.78078,0.77956,0.381283,0.65376,0.724405
J-286,0.415047,0.387716,0.372693,0.355666,0.392159,0.497266,-0.0596883,-0.225914,0.050418,0.243594,0.374927,0.465641,0.533002,0.561614,1.05795,0.895129,1.0025,1.0903,0.641257,0.804781,0.873858,0.869205,0.441786,0.679554,0.738319
J-287,0.345496,0.310463,0.272635,0.211072,0.23588,-1.93816,-0.671079,-0.837554,-0.662443,-0.511994,-0.383067,-0.270018,-0.170158,-0.082379,1.42257,0.582735,0.980271,-1.66156,-0.250826,-0.200999,-0.1165,-0.0302012,0.0582338,0.121264,0.208266
J-288,0.354722,0.31724,0.275232,0.213379,0.238424,-1.93922,-0.665516,-0.829545,-0.654495,-0.50471,-0.37625,-0.263547,-0.163926,-0.0762793,1.40586,0.575694,0.970763,-1.66529,-0.24146,-0.192386,-0.109032,-0.0237311,0.0639473,0.130034,0.216962
J-289,0.302715,0.283212,0.259243,0.203477,0.210049,-2.07809,-0.759106,-0.931297,-0.730536,-0.572859,-0.438654,-0.321104,-0.216646,-0.124935,1.55349,0.840054,1.0748,-1.89973,-0.362763,-0.249697,-0.143912,-0.0612032,-0.00269975,0.00335674,0.0888044
J-29,0.328784,0.302706,0.271505,0.203947,0.231218,-1.92039,-0.706186,-0.894417,-0.715745,-0.561009,-0.428307,-0.312273,-0.20994,-0.120302,1.58115,0.670824,1.07893,-1.62349,-0.321167,-0.261526,-0.166134,-0.071633,0.0236659,0.0703622,0.162152
J-290,0.298389,0.286527,0.273186,0.246334,0.241529,-1.70217,-0.354446,-0.37555,-0.248279,-0.145857,-0.0567767,0.021801,0.0926866,0.157057,0.615259,0.359726,0.479862,-1.74345,-0.0621221,0.0507132,0.102522,0.135232,0.196377,0.295029,0.364435
J-291,0.466294,0.425913,0.379282,0.324916,0.311012,-1.59007,-0.249965,-0.238711,-0.0946147,0.0149162,0.10779,0.188509,0.260965,0.326684,0.787468,0.492192,0.637429,-1.60505,0.0183708,0.122699,0.168347,0.205192,0.278209,0.419568,0.509453
J-292,0.458197,0.445977,0.432542,0.402806,0.401496,-1.65708,-0.431547,-0.503415,-0.31969,-0.176706,-0.0549775,0.0510066,0.145455,0.230004,1.62325,1.0848,1.27691,-1.58,-0.142401,0.0201226,0.15114,0.209383,0.218786,0.273418,0.373243
J-293,0.455936,0.424201,0.406594,0.389047,0.427659,0.53699,-0.0124252,-0.162027,0.12621,0.323333,0.456403,0.547333,0.61419,0.641216,1.14327,0.976395,1.08515,1.17568,0.726201,0.89732,0.968795,0.96151,0.505203,0.725816,0.779345
J-294,0.9669,0.904407,0.863965,0.846417,0.896862,-2.65589,0.396513,0.312245,0.693447,0.926889,1.08289,1.18762,1.26325,1.29414,2.54263,2.09473,2.2598,-2.21561,1.31768,1.56255,1.6839,1.67656,1.06005,1.12869,1.17381
J-295,0.143116,0.174458,0.201291,0.207666,0.212164,-2.1855,-0.713302,-0.79187,-0.663273,-0.536317,-0.413159,-0.299918,-0.198801,-0.107645,0.723595,0.551076,0.540788,-1.90732,-0.320288,-0.170554,-0.0746134,-0.00890497,0.0662456,0.132374,0.192505
J-296,0.297712,0.289597,0.280694,0.254544,0.26238,-1.92039,-0.579464,-0.658317,-0.481457,-0.341098,-0.220995,-0.116172,-0.02296,0.0597962,1.27523,0.749661,0.924459,-1.8119,-0.234205,-0.0873195,0.0195559,0.077283,0.102742,0.152683,0.232346
J-297,0.262372,0.267469,0.270001,0.24664,0.247261,-2.0837,-0.642069,-0.751763,-0.567547,-0.421394,-0.295609,-0.185144,-0.0869627,-0.000202923,1.14395,0.685,0.823697,-1.89478,-0.208684,-0.0859011,0.00319533,0.0667794,0.104859,0.118435,0.192067
J-298,0.319891,0.305766,0.292234,0.259674,0.263797,0.307596,-0.436916,-0.43557,-0.262617,-0.131018,-0.0220296,0.0694138,0.148736,0.215539,0.550678,0.350019,0.417608,0.470371,0.0566639,0.177466,0.238287,0.276908,0.254666,0.313514,0.369379
J-299,0.349399,0.328909,0.309489,0.279806,0.272543,-1.55191,-0.31699,-0.344864,-0.217908,-0.116759,-0.028848,0.0486785,0.118799,0.182926,0.757686,0.48709,0.636191,-1.60273,-0.0372284,0.0771789,0.133217,0.158993,0.217869,0.310377,0.38735
J-3,0.446411,0.392206,0.327524,0.222527,0.281856,-1.59054,-0.340616,-0.461353,-0.336562,-0.213602,-0.108078,-0.0163578,0.0641434,0.134071,0.384358,0.129582,0.318483,0.372117,0.149983,0.15274,0.186064,0.219339,0.303118,0.433134,0.489172
J-30,0.683169,0.577492,0.459312,0.266409,0.282054,-2.72136,-0.226948,-0.375828,-0.235241,-0.109134,0.00104246,0.0971467,0.181333,0.254733,0.687753,0.235329,0.460042,0.498238,0.278772,0.279882,0.314464,0.362341,0.438078,0.480126,0.521424
J-300,0.192922,0.205065,0.213843,0.199932,0.20472,-2.15746,-0.718788,-0.833188,-0.657384,-0.511893,-0.385595,-0.27395,-0.174551,-0.086233,1.01211,0.631383,0.72176,-1.97909,-0.293657,-0.160193,-0.0701477,-0.00503086,0.0415135,0.0782012,0.148715
J-301,0.353871,0.335995,0.317621,0.280005,0.273039,0.32242,-0.457092,-0.45196,-0.280932,-0.146906,-0.0332543,0.0634266,0.147782,0.220016,0.559231,0.387029,0.41155,0.451183,0.0620851,0.191203,0.260057,0.302366,0.284526,0.321896,0.368616
J-302,0.149551,0.174448,0.195346,0.195648,0.201975,-6.1097,-0.611836,-0.718497,-0.593173,-0.467964,-0.352559,-0.246879,-0.151349,-0.0642089,0.959069,0.638705,0.687391,-5.72711,-0.265463,-0.141169,-0.0544695,0.0127481,0.0846562,0.152162,0.210396
J-303,5.9469,5.71055,5.54022,5.43243,5.43402,5.55035,5.45664,5.58505,6.00613,6.26633,6.44292,6.56742,6.66515,6.72373,6.84017,6.50796,6.49126,6.46203,6.31194,6.55919,6.66459,6.6619,6.13051,6.43978,6.65681
J-304,0.391217,0.347361,0.296722,0.209396,0.233529,-1.91886,-0.724933,-0.923579,-0.735556,-0.579252,-0.444991,-0.326892,-0.222339,-0.130113,1.69332,0.75309,1.16325,-1.61339,-0.360046,-0.293365,-0.191713,-0.0923287,0.0107904,0.0405574,0.139591
J-305,0.641258,0.533345,0.410003,0.260014,0.29729,-2.02062,-0.454835,-0.587805,-0.448147,-0.312756,-0.192653,-0.0883195,0.00289957,0.0826429,1.0185,0.356923,0.716187,-1.75459,0.0460165,0.0568269,0.108127,0.17411,0.257587,0.370421,0.446943
J-306,0.30643,0.303582,0.298546,0.275242,0.280308,-1.88842,-0.513086,-0.569736,-0.400268,-0.266074,-0.151325,-0.0510287,0.0384018,0.118343,1.14109,0.664,0.840783,-1.79278,-0.171435,-0.0304065,0.0684924,0.123876,0.147811,0.221009,0.301061
J-307,0.294138,0.290996,0.285966,0.263295,0.270279,-1.91359,-0.522076,-0.579169,-0.411007,-0.277559,-0.163375,-0.0635435,0.0254512,0.10485,1.09154,0.633685,0.803696,-1.8105,-0.165346,-0.0287015,0.064144,0.117799,0.141967,0.21289,0.289953
J-308,0.763286,0.739454,0.722086,0.695484,0.708656,-1.44455,-0.0357183,-0.0131828,0.214826,0.37148,0.497546,0.601716,0.691427,0.766432,1.81389,1.30047,1.47869,-1.16782,0.461139,0.630703,0.741999,0.790917,0.694218,0.712931,0.781127
J-309,0.371062,0.332609,0.287969,0.208278,0.234774,-1.8909,-0.701782,-0.89629,-0.717246,-0.561046,-0.42737,-0.311012,-0.208694,-0.119452,1.60948,0.677061,1.09281,-1.59259,-0.320911,-0.264045,-0.167303,-0.0709507,0.0260235,0.0704475,0.163017
J-31,0.41537,0.368547,0.315956,0.227458,0.247725,-2.87893,-0.409589,-0.532412,-0.390566,-0.260936,-0.146221,-0.0448723,0.0446981,0.123964,0.878164,0.313708,0.591512,-2.32226,0.075269,0.0965727,0.146079,0.204398,0.270701,0.359989,0.41729
J-310,0.463189,0.403155,0.334949,0.219156,0.242367,-1.85814,-0.62727,-0.829002,-0.648578,-0.496269,-0.366953,-0.254289,-0.155124,-0.068743,1.44073,0.563708,0.977077,-1.59591,-0.205184,-0.171793,-0.090309,-0.0026637,0.105634,0.133384,0.220805
J-311,0.472514,0.411168,0.338555,0.224913,0.291577,-1.59843,-0.357189,-0.476332,-0.352036,-0.227291,-0.120105,-0.0268657,0.0550291,0.126227,0.467023,0.154028,0.375649,0.430861,0.145588,0.137343,0.169719,0.205485,0.292133,0.426672,0.485714
J-312,0.434343,0.378025,0.316183,0.221189,0.255862,-1.77103,-0.555156,-0.715807,-0.562803,-0.416717,-0.292837,-0.185844,-0.092144,-0.0114972,1.1545,0.404412,0.795127,-1.57817,-0.0890081,-0.081969,-0.0171061,0.053496,0.160466,0.221505,0.296467
J-313,0.210763,0.214024,0.214861,0.193272,0.210456,-2.08718,-0.707337,-0.830686,-0.654571,-0.511258,-0.386191,-0.275771,-0.177308,-0.0896641,1.1869,0.664851,0.843661,-1.92095,-0.302273,-0.186407,-0.0941264,-0.0304158,0.0192131,0.0523887,0.127139
J-314,0.462631,0.40262,0.334206,0.222999,0.247415,-1.89516,-0.565092,-0.726956,-0.559851,-0.415025,-0.291978,-0.184821,-0.0905846,-0.00837503,1.14713,0.429995,0.791965,-1.68983,-0.0775779,-0.0618541,-0.00101845,0.0708189,0.162212,0.208669,0.284928
J-315,0.34804,0.313795,0.273483,0.201089,0.228559,-1.92616,-0.648686,-0.809401,-0.640533,-0.492079,-0.365458,-0.254852,-0.157363,-0.0721357,1.29055,0.492596,0.885518,-1.68109,-0.208523,-0.172894,-0.0972771,-0.0158767,0.0742194,0.141464,0.223028
J-316,0.557751,0.496231,0.426443,0.315673,0.340081,-1.77105,-0.541026,-0.723754,-0.544141,-0.390567,-0.259917,-0.14612,-0.0459414,0.0414746,1.5813,0.695715,1.1106,-1.4868,-0.118302,-0.0782392,0.00754552,0.0962727,0.19642,0.22588,0.312694
J-317,0.584774,0.523019,0.453106,0.34201,0.366193,-1.75099,-0.498659,-0.674741,-0.496865,-0.344673,-0.215314,-0.102698,-0.00354963,0.0829549,1.53899,0.685475,1.09067,-1.48011,-0.0603583,-0.024976,0.055896,0.140998,0.238561,0.273331,0.358995
J-318,0.509576,0.444463,0.365141,0.230893,0.280806,-1.70159,-0.444238,-0.613636,-0.468711,-0.327152,-0.208164,-0.106509,-0.0181319,0.0569077,0.897711,0.310646,0.629161,-1.61624,0.0423179,0.0343746,0.0841601,0.134758,0.238906,0.324872,0.401071
J-319,1.1728,1.10282,1.02038,0.886322,0.935159,-1.02283,0.230906,0.10131,0.272694,0.426043,0.552516,0.658888,0.750808,0.828212,1.7222,1.07301,1.40296,-0.852579,0.748832,0.762904,0.823554,0.875385,0.942025,1.02966,1.11911
J-32,0.415809,0.387001,0.359216,0.319408,0.305784,-1.91078,-0.422739,-0.457904,-0.29189,-0.161872,-0.0500759,0.0464546,0.132054,0.207937,1.09033,0.618878,0.757459,-1.84515,-0.11162,0.0409308,0.136648,0.194051,0.228773,0.301586,0.385372
J-320,0.564082,0.481546,0.388052,0.239704,0.29818,0.302059,-0.213158,-0.358651,-0.262949,-0.147511,-0.0439875,0.0472092,0.127493,0.198614,0.414475,0.208384,0.362963,0.422936,0.216711,0.204092,0.244328,0.268525,0.4208,0.524838,0.5759
J-321,0.559449,0.475288,0.380099,0.23762,0.304063,0.302108,-0.220717,-0.379233,-0.278279,-0.16032,-0.0558689,0.0351929,0.114893,0.184713,0.400883,0.201683,0.354883,0.415712,0.194548,0.194693,0.238514,0.255339,0.405136,0.517703,0.570806
J-322,0.554031,0.479613,0.393236,0.259695,0.305301,-1.70969,-0.450923,-0.60507,-0.437034,-0.289997,-0.168032,-0.0643684,0.0255434,0.101371,1.04433,0.399699,0.752746,-1.57565,0.0748426,0.0694982,0.123685,0.180367,0.251427,0.33927,0.416606
J-323,0.545932,0.469748,0.380441,0.242517,0.286997,-1.71912,-0.514014,-0.684967,-0.509724,-0.358147,-0.23214,-0.124861,-0.0317158,0.0469638,1.22313,0.464052,0.863587,-1.52246,-0.0284992,-0.0168111,0.0513952,0.118677,0.196561,0.272811,0.3565
J-324,0.485901,0.444049,0.409269,0.370255,0.358457,-1.42421,-0.175037,-0.17306,-0.0375923,0.0643582,0.150841,0.225858,0.29326,0.354327,0.813562,0.573411,0.702414,-1.46656,0.129637,0.256814,0.32056,0.329011,0.360228,0.452814,0.542687
J-325,0.454693,0.420833,0.390002,0.351719,0.337216,-1.43548,-0.170163,-0.162678,-0.0304874,0.0684805,0.152489,0.22529,0.290634,0.349505,0.714711,0.483343,0.599791,-1.50378,0.110035,0.227865,0.280196,0.286476,0.350495,0.4489,0.527123
J-326,0.563299,0.488988,0.402992,0.268428,0.315938,-1.71009,-0.379852,-0.515899,-0.355816,-0.214607,-0.0980313,0.000768468,0.0862855,0.158181,0.796425,0.319897,0.596656,-1.65628,0.189734,0.165263,0.202683,0.245862,0.306269,0.406104,0.477443
J-327,0.280032,0.262745,0.241604,0.192446,0.215492,-1.97648,-0.791409,-0.984522,-0.79713,-0.641045,-0.505262,-0.385159,-0.278408,-0.1834,1.7426,0.882539,1.21105,-1.73136,-0.457044,-0.355974,-0.243083,-0.149293,-0.0656246,-0.0534992,0.043235
J-328,0.280001,0.263908,0.242859,0.192818,0.216263,-1.98882,-0.73119,-0.90258,-0.723341,-0.572855,-0.442294,-0.327025,-0.224816,-0.134056,1.49976,0.662152,1.03181,-1.71143,-0.339022,-0.268147,-0.174202,-0.0862619,-0.00179323,0.0400639,0.128169
J-329,0.30816,0.286728,0.264068,0.217296,0.230741,-3.42337,-0.596972,-0.776396,-0.632397,-0.491322,-0.363689,-0.248329,-0.144898,-0.0514456,1.62401,0.77079,1.10628,-2.76722,-0.291604,-0.213085,-0.114871,-0.0182106,0.0909681,0.159971,0.237012
J-33,0.403913,0.376446,0.349452,0.309265,0.297972,-2.04603,-0.388766,-0.404724,-0.243519,-0.115426,-0.00617369,0.0874228,0.169922,0.242008,0.819848,0.462074,0.553711,-1.92293,-0.0324796,0.110977,0.189568,0.243261,0.271612,0.353523,0.426848
J-330,0.383454,0.344774,0.304143,0.232615,0.233616,-3.55224,-0.529924,-0.678178,-0.527121,-0.387021,-0.26229,-0.151121,-0.052298,0.0357203,1.42431,0.628598,0.968202,-2.82357,-0.139559,-0.069988,0.0153709,0.0987078,0.177607,0.230707,0.299732
J-331,0.570486,0.483035,0.379189,0.247416,0.31298,0.308979,-0.210036,-0.361607,-0.264099,-0.14739,-0.043525,0.0474809,0.127372,0.197737,0.400764,0.207425,0.369449,0.431519,0.204204,0.203689,0.246514,0.265642,0.407734,0.537314,0.591093
J-332,0.539064,0.458126,0.361731,0.243989,0.311444,0.305024,-0.22472,-0.364967,-0.265545,-0.149033,-0.0454451,0.0454141,0.125271,0.195698,0.390485,0.200369,0.363504,0.424018,0.201259,0.200237,0.242208,0.262869,0.395783,0.530252,0.583704
J-333,9.22322,9.12165,9.01824,8.89522,8.91716,7.12851,8.64505,8.95154,9.30383,9.53481,9.70796,9.84605,9.96566,10.0685,10.1158,9.5314,9.63927,9.54326,9.41861,9.52864,9.61856,9.65162,9.47854,9.79714,10.0644
J-334,0.569619,0.49877,0.417262,0.292253,0.338521,-1.67693,-0.397264,-0.542603,-0.3809,-0.23654,-0.116581,-0.0144719,0.0742073,0.149224,0.983014,0.392668,0.720271,-1.57407,0.139497,0.125884,0.174132,0.226423,0.299315,0.394272,0.468583
J-335,2.80891,2.58451,2.45068,2.40224,2.5054,2.77217,2.67501,3.15601,3.85304,4.19069,4.38708,4.48757,4.53843,4.51182,4.88696,4.65005,4.76229,4.935,4.7383,5.16497,5.312,5.20605,3.75613,3.40591,3.29305
J-336,0.656076,0.597468,0.565318,0.54631,0.596633,0.733719,0.304218,0.249519,0.576105,0.785992,0.925407,1.01679,1.08107,1.10176,1.57697,1.39941,1.51408,1.62279,1.20383,1.41509,1.49908,1.47652,0.90453,1.02934,1.04934
J-337,0.304994,0.282278,0.254745,0.200985,0.215051,-2.18012,-0.670468,-0.786101,-0.636838,-0.501014,-0.375736,-0.264483,-0.166593,-0.078656,1.28179,0.533764,0.873847,-1.90235,-0.214273,-0.152527,-0.0726402,0.00459273,0.0730131,0.15185,0.230168
J-338,0.654527,0.548631,0.425599,0.264801,0.3142,-2.13975,-0.324753,-0.542006,-0.421991,-0.285625,-0.165454,-0.0611482,0.030092,0.109402,1.13169,0.486571,0.82882,-1.95687,0.0580796,0.0489626,0.111048,0.159318,0.332515,0.407519,0.478159
J-339,0.722525,0.613738,0.48966,0.327233,0.378966,-2.0898,-0.219696,-0.414096,-0.287509,-0.15045,-0.0311531,0.0711842,0.16,0.236154,1.11693,0.540874,0.8543,-1.90834,0.217657,0.20476,0.260841,0.299959,0.444525,0.511439,0.575608
J-34,0.549454,0.4714,0.387315,0.252011,0.24808,-3.98566,-0.248434,-0.366486,-0.240636,-0.119959,-0.0113842,0.0853496,0.171054,0.247222,0.78474,0.365846,0.589959,-3.22024,0.246466,0.243259,0.285418,0.332201,0.422331,0.473959,0.524469
J-340,0.698435,0.584888,0.485623,0.352156,0.397237,-1.60974,-0.326821,-0.471678,-0.294477,-0.144987,-0.0224429,0.0805606,0.169301,0.243142,1.11699,0.507987,0.846151,-1.46851,0.231702,0.227806,0.279705,0.331038,0.378832,0.455932,0.531083
J-341,0.848114,0.745241,0.648678,0.518066,0.559317,-1.41852,-0.255874,-0.424133,-0.23014,-0.0694184,0.0630548,0.174886,0.271609,0.352699,1.73061,0.868582,1.29948,-1.13732,0.21387,0.248877,0.332963,0.408221,0.469597,0.527048,0.617121
J-342,0.564862,0.48419,0.396404,0.253791,0.260464,-3.41383,-0.346094,-0.485929,-0.33831,-0.203954,-0.0857074,0.0183822,0.110139,0.190784,1.10683,0.420682,0.786636,-2.59017,0.116951,0.156153,0.217626,0.284486,0.354993,0.395198,0.450396
J-343,0.548813,0.472256,0.389461,0.252623,0.258164,-3.42209,-0.359825,-0.498277,-0.34942,-0.214254,-0.0953225,0.00937831,0.101688,0.182809,1.13841,0.435604,0.804606,-2.59337,0.100889,0.143105,0.206764,0.274866,0.343501,0.384026,0.440009
J-344,0.527094,0.448441,0.355606,0.242275,0.309984,0.303066,-0.230135,-0.366246,-0.26654,-0.150236,-0.0468116,0.0439789,0.123834,0.194321,0.387071,0.197577,0.359688,0.419384,0.199321,0.19769,0.239314,0.260688,0.392128,0.527973,0.581074
J-345,0.486574,0.417958,0.340185,0.234442,0.29973,0.294438,-0.244362,-0.368778,-0.269722,-0.154558,-0.0519083,0.0385694,0.118346,0.189064,0.366201,0.179087,0.332808,0.389404,0.191637,0.188428,0.229387,0.252205,0.384675,0.522592,0.574351
J-346,0.695973,0.673107,0.653565,0.627192,0.623621,-1.1533,0.144846,0.162538,0.286916,0.381011,0.461917,0.531975,0.594831,0.651169,0.899155,0.747349,0.832924,0.889717,0.498232,0.613859,0.65429,0.671691,0.673599,0.761446,0.827943
J-347,0.768215,0.730962,0.698465,0.662017,0.651668,-1.08047,0.220282,0.268427,0.408673,0.507735,0.590183,0.659904,0.72168,0.775998,0.964335,0.783667,0.880272,0.942411,0.561623,0.67411,0.713272,0.731842,0.744964,0.834782,0.897656
J-348,0.539542,0.462372,0.376495,0.237535,0.286856,0.294176,-0.231409,-0.355038,-0.25309,-0.139241,-0.0365206,0.0547157,0.135311,0.207243,0.408806,0.200734,0.353238,0.409389,0.230255,0.212751,0.250231,0.280269,0.41436,0.506364,0.556106
J-349,0.580025,0.49372,0.397229,0.241441,0.291493,0.302295,-0.206024,-0.345208,-0.247686,-0.133382,-0.0301159,0.0612875,0.141976,0.213718,0.442174,0.219446,0.371081,0.428225,0.23874,0.220458,0.258452,0.287576,0.434882,0.526632,0.577075
J-35,0.63673,0.553811,0.466601,0.329335,0.324944,-3.56479,-0.277667,-0.421646,-0.268394,-0.129591,-0.00665984,0.101218,0.19605,0.279034,1.48811,0.736002,1.09319,-2.72038,0.167633,0.206758,0.285568,0.357961,0.438577,0.448448,0.506797
J-350,0.541305,0.461693,0.372006,0.234196,0.295558,0.294085,-0.23052,-0.364268,-0.265378,-0.151864,-0.0495134,0.0413099,0.121587,0.193223,0.389615,0.191406,0.345521,0.403627,0.215655,0.197862,0.235384,0.264184,0.406099,0.508858,0.558019
J-351,0.521436,0.447017,0.361761,0.231909,0.295073,0.292791,-0.242433,-0.371105,-0.268823,-0.154469,-0.052105,0.0383408,0.118001,0.18875,0.344787,0.169054,0.328369,0.385774,0.209628,0.198463,0.237986,0.2623,0.389379,0.505677,0.553492
J-352,0.198329,0.214476,0.226032,0.214382,0.207821,-2.96022,-0.674861,-0.794076,-0.653554,-0.514033,-0.388141,-0.273841,-0.170918,-0.0775699,1.08161,0.759771,0.767977,-2.63504,-0.311281,-0.170828,-0.0748842,0.000849228,0.0775653,0.153498,0.220792
J-353,0.382148,0.348983,0.310876,0.238075,0.239475,-3.25262,-0.538972,-0.676943,-0.516193,-0.369676,-0.24342,-0.132918,-0.0355792,0.0495619,1.33444,0.612125,0.892153,-2.65699,-0.1037,-0.0314144,0.0506009,0.127662,0.187551,0.252756,0.330755
J-354,0.619174,0.527098,0.416661,0.268882,0.289748,-1.90988,-0.532751,-0.66003,-0.507065,-0.367889,-0.246479,-0.13935,-0.04441,0.0396925,1.15659,0.45438,0.82247,-1.68333,-0.0562799,-0.0342461,0.0264159,0.0990007,0.190357,0.279772,0.356199
J-355,0.308686,0.30459,0.287089,0.240997,0.277759,0.282921,-0.221681,-0.338505,-0.233662,-0.124756,-0.0296692,0.0541169,0.128215,0.193621,0.00120696,0.0169803,0.073107,0.125018,0.181673,0.244189,0.282592,0.303138,0.368143,0.537933,0.577462
J-356,0.29836,0.297209,0.282819,0.240779,0.274795,0.281625,-0.223339,-0.337709,-0.233336,-0.124683,-0.0297395,0.0539714,0.128033,0.193449,-0.00333984,0.0140361,0.0675133,0.119092,0.181213,0.243685,0.281914,0.303059,0.365558,0.537676,0.577071
J-357,0.30012,0.294049,0.276344,0.232921,0.26896,0.275182,-0.246956,-0.351793,-0.24455,-0.135189,-0.0394576,0.0451038,0.120007,0.186338,0.0272243,0.00789678,0.0846608,0.134399,0.190408,0.23858,0.268906,0.293318,0.349553,0.52273,0.562936
J-358,0.16303,0.18261,0.198513,0.193381,0.199257,-6.98943,-0.627351,-0.761297,-0.633208,-0.505939,-0.388693,-0.28139,-0.18448,-0.096229,1.28764,0.810743,0.898983,-6.53321,-0.317562,-0.203568,-0.110774,-0.0337163,0.0444079,0.0994916,0.163447
J-359,0.544959,0.463645,0.368731,0.240622,0.30979,0.301264,-0.23854,-0.384088,-0.2777,-0.158065,-0.0534924,0.0374612,0.116977,0.186425,0.377938,0.191562,0.355417,0.415554,0.19489,0.195208,0.238035,0.255619,0.382712,0.503641,0.555811
J-36,13.7581,13.4763,13.2577,13.0971,13.0882,13.1627,13.3798,14.0854,14.6572,14.9664,15.1806,15.3345,15.4588,15.5521,15.1047,14.541,14.4921,14.3664,14.6809,14.9815,15.1233,15.1173,14.462,14.6368,14.9098
J-360,0.581195,0.497944,0.39762,0.257969,0.302357,-1.70277,-0.476809,-0.643299,-0.468118,-0.316973,-0.191828,-0.0857718,0.00607662,0.0832286,1.18063,0.460023,0.846061,-1.522,0.0280882,0.035193,0.0988172,0.161809,0.230962,0.30899,0.389946
J-361,0.6547,0.540048,0.440055,0.305936,0.351937,-1.6609,-0.348015,-0.488454,-0.316872,-0.170894,-0.0512734,0.049275,0.135855,0.207854,0.945734,0.414074,0.718573,-1.5612,0.227295,0.213176,0.256771,0.302133,0.348799,0.431276,0.502887
J-362,0.476552,0.411998,0.338236,0.225469,0.250564,-1.88083,-0.572062,-0.73832,-0.568073,-0.422465,-0.29869,-0.190688,-0.0955556,-0.01244,1.19371,0.449569,0.825358,-1.66585,-0.0965763,-0.0809147,-0.0156113,0.0584629,0.154854,0.202565,0.280751
J-363,0.196841,0.207867,0.216284,0.204463,0.215241,-2.33603,-0.595253,-0.653372,-0.508056,-0.380404,-0.267481,-0.167528,-0.0782873,0.00137891,0.641595,0.399225,0.47952,-2.10667,-0.16655,-0.0403869,0.030297,0.0763137,0.115139,0.182054,0.238943
J-364,0.666979,0.555108,0.422699,0.269916,0.321031,-2.1213,-0.306244,-0.512643,-0.393748,-0.258701,-0.140057,-0.0374517,0.052107,0.129673,1.03963,0.450232,0.76989,-1.98419,0.10056,0.0855112,0.141633,0.183558,0.341396,0.428522,0.497253
J-365,0.648372,0.539423,0.411827,0.266564,0.321327,-2.12619,-0.28222,-0.469463,-0.355906,-0.224855,-0.109711,-0.010193,0.0765756,0.151681,0.868416,0.381499,0.660992,-2.04962,0.161472,0.13173,0.176791,0.210571,0.359681,0.458105,0.522929
J-366,0.448785,0.391196,0.323577,0.221902,0.255758,-1.80082,-0.494707,-0.632836,-0.48646,-0.347744,-0.229662,-0.127925,-0.0390364,0.037487,0.885888,0.303363,0.618757,-1.66999,0.0402333,0.0278554,0.0712493,0.129394,0.212399,0.279676,0.346975
J-367,0.487941,0.422361,0.346309,0.229855,0.287086,0.287585,-0.259562,-0.39107,-0.290992,-0.173532,-0.0696544,0.0209451,0.100222,0.169726,0.339484,0.158479,0.30848,0.364773,0.179374,0.180314,0.22388,0.239571,0.371789,0.497281,0.547714
J-368,0.477845,0.413178,0.348347,0.243589,0.263598,-2.55058,-0.382551,-0.513414,-0.351591,-0.221516,-0.107517,-0.00803591,0.0793104,0.155724,0.785556,0.296711,0.518548,-2.16527,0.14221,0.159758,0.202458,0.254772,0.315437,0.362664,0.428527
J-369,0.650342,0.566468,0.479083,0.343565,0.342439,-3.96515,-0.101512,-0.185401,-0.0470852,0.0757822,0.183723,0.278032,0.360615,0.432424,0.790942,0.465219,0.64509,0.700597,0.446769,0.457029,0.499674,0.536643,0.581418,0.620295,0.661915
