leak_area_number,ID,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
3,J-372,0.698406,0.730492,0.763535,0.799217,0.835655,0.725304,0.944687,0.708679,1.00449,1.06636,1.1086,1.13392,1.15114,1.15544,1.17129,1.19217,-1.20907,0.170845,0.520531,0.616035,0.664749,0.679932,0.448372,0.339828,0.737183
3,J-396,0.0817108,0.106834,0.131622,0.155872,0.179291,0.330917,0.427956,0.24836,0.476753,0.52639,0.56218,0.586472,0.605209,0.615273,0.631851,0.651115,-1.49123,-0.239883,0.0533371,0.118515,0.154678,0.170799,0.0280457,-0.062233,0.284355
3,J-397,0.0898895,0.111275,0.132877,0.154423,0.175568,0.324722,0.417061,0.228714,0.455734,0.504494,0.540131,0.564651,0.583778,0.594482,0.611366,0.630775,-1.51321,-0.262871,0.0289307,0.0926132,0.128403,0.14505,0.00947571,-0.0758438,0.273705
3,J-399,0.225342,0.249718,0.27393,0.297718,0.320164,0.356827,0.458435,0.265686,0.505005,0.557213,0.594391,0.619118,0.637833,0.647133,0.663681,0.683327,-1.48451,-0.220627,0.0787125,0.148407,0.186241,0.201439,0.0432053,-0.0458069,0.309013
3,J-409,0.0620956,0.0844269,0.10675,0.128822,0.150463,0.314087,0.405975,0.229324,0.451721,0.500107,0.535103,0.558968,0.577438,0.587524,0.603859,0.622749,-1.49227,-0.253113,0.036293,0.0994186,0.134598,0.150597,0.0136719,-0.0728836,0.26812
3,J-433,1.20448,1.26681,1.33397,1.40633,1.48191,1.80178,2.46931,2.37939,2.60548,2.62843,2.63251,2.62399,2.61185,2.59109,2.58488,2.58373,0.528252,1.85554,2.18842,2.27737,2.32268,2.34913,2.13908,2.00755,2.23112
3,J-475,0.00749207,0.0346832,0.0613518,0.087616,0.113541,0.334953,0.434639,0.260544,0.494362,0.545876,0.582573,0.607162,0.625893,0.635506,0.652077,0.671585,-1.48544,-0.226768,0.0700073,0.137772,0.17485,0.190437,0.0370102,-0.0603333,0.287521
3,J-488,0.0779877,0.103283,0.128475,0.153416,0.177883,0.361549,0.463844,0.267296,0.508316,0.560013,0.59758,0.623222,0.643059,0.653831,0.671379,0.691734,-1.51655,-0.238632,0.0631332,0.131401,0.169418,0.186432,0.0379791,-0.0549316,0.308113
3,J-489,0.0745239,0.0976181,0.120773,0.14378,0.166451,0.341255,0.443939,0.267555,0.487366,0.534492,0.568489,0.591599,0.609482,0.619171,0.635063,0.653473,-1.45471,-0.216675,0.0720901,0.134537,0.16951,0.186012,0.0523987,-0.0320435,0.305939
3,J-493,0.0885353,0.115379,0.142067,0.168488,0.194382,0.38916,0.497681,0.291824,0.540337,0.593231,0.631783,0.658119,0.67852,0.689606,0.707672,0.728622,-1.52134,-0.226204,0.0814743,0.151772,0.190987,0.208626,0.0564423,-0.0384064,0.334473
3,J-517,0.0827827,0.107071,0.131439,0.155666,0.179558,0.363541,0.471329,0.287804,0.514206,0.562492,0.597389,0.621086,0.639427,0.64933,0.665642,0.684547,-1.45914,-0.205956,0.0871277,0.151482,0.187523,0.204475,0.0667877,-0.0198593,0.326904
3,J-600,1.27409,1.33513,1.4007,1.47111,1.5442,1.83459,2.48026,2.38158,2.62621,2.65502,2.66347,2.65797,2.64806,2.62842,2.6239,2.62486,0.503372,1.85397,2.1956,2.29025,2.33791,2.36284,2.13263,1.98937,2.23225
3,J-629,1.22805,1.26859,1.30821,1.34683,1.38007,0.817757,1.06154,0.835304,1.11119,1.16415,1.20081,1.22341,1.23956,1.24503,1.26024,1.27936,-1.09132,0.276329,0.614929,0.703461,0.750717,0.768036,0.576851,0.470901,0.854126
3,J-71,0.230587,0.255333,0.279907,0.304047,0.326817,0.364662,0.467834,0.271736,0.513702,0.566475,0.604065,0.629089,0.648026,0.65744,0.674187,0.694069,-1.48952,-0.2192,0.082283,0.152802,0.191086,0.206436,0.0465851,-0.0431442,0.315666
3,J-72,0.210026,0.233322,0.256527,0.279327,0.300865,0.336914,0.435707,0.254402,0.483192,0.533066,0.568459,0.591972,0.609764,0.618599,0.634354,0.653038,-1.46172,-0.219719,0.0728683,0.139366,0.175529,0.190331,0.0392914,-0.0463181,0.295303
3,J-758,0.216076,0.240101,0.263901,0.287102,0.308769,0.340355,0.436249,0.242943,0.480721,0.532715,0.569901,0.594795,0.613724,0.623337,0.640022,0.659752,-1.50322,-0.242561,0.0553513,0.124161,0.161636,0.176788,0.0212555,-0.0662613,0.288712
3,J-759,0.193443,0.215725,0.237873,0.259552,0.279915,0.311794,0.404068,0.232285,0.451874,0.499969,0.534103,0.556839,0.574081,0.582771,0.598022,0.616058,-1.45477,-0.231033,0.0548477,0.118462,0.153152,0.167633,0.0235443,-0.0587082,0.272705
3,J-765,0.204807,0.227928,0.250881,0.273327,0.294384,0.326935,0.422035,0.240356,0.4683,0.518074,0.553513,0.577156,0.595093,0.604141,0.620003,0.638756,-1.47276,-0.232857,0.058876,0.12484,0.160797,0.175583,0.0262299,-0.0584412,0.283432
3,J-79,0.34668,0.37886,0.410675,0.441994,0.471535,0.526588,0.657402,0.389206,0.696259,0.760971,0.808571,0.840683,0.865105,0.877457,0.899063,0.924667,-1.6084,-0.195709,0.158127,0.24884,0.297806,0.315742,0.113823,0.00294495,0.44149
3,J-80,0.338287,0.369545,0.400604,0.43129,0.460403,0.520012,0.653229,0.399803,0.693123,0.754974,0.80014,0.830376,0.853241,0.86454,0.884834,0.908997,-1.55072,-0.166649,0.176834,0.263481,0.310318,0.327995,0.134651,0.0284576,0.449524
3,J-81,0.262806,0.289303,0.315804,0.342064,0.367146,0.422478,0.543465,0.342545,0.58786,0.640488,0.677811,0.702446,0.721016,0.729965,0.746506,0.766258,-1.44107,-0.158394,0.147339,0.219307,0.258461,0.274612,0.113045,0.022934,0.385002
3,J-821,0.189709,0.216923,0.24641,0.278534,0.313877,0.558578,0.741478,0.586906,0.838882,0.891388,0.926003,0.946571,0.960693,0.964355,0.977448,0.994576,-1.17648,0.107231,0.418694,0.497864,0.538841,0.553253,0.357323,0.23423,0.565956
3,J-825,0.205669,0.228683,0.251598,0.274105,0.295345,0.33017,0.427391,0.248123,0.474976,0.524399,0.559471,0.582787,0.600433,0.609222,0.62484,0.643356,-1.4593,-0.222351,0.0686035,0.134407,0.170204,0.184898,0.0353851,-0.0495224,0.28936
3,J-831,0.399498,0.425266,0.451492,0.477829,0.502777,0.415031,0.546982,0.390221,0.62925,0.679359,0.713486,0.734818,0.75013,0.755852,0.769676,0.787003,-1.31871,-0.071022,0.226982,0.298691,0.336456,0.350281,0.175247,0.063591,0.395874
3,J-832,0.374535,0.399651,0.425175,0.450836,0.475178,0.394505,0.523956,0.376877,0.605202,0.653145,0.685661,0.70591,0.720428,0.725822,0.73896,0.755432,-1.30266,-0.0739059,0.216904,0.285576,0.3218,0.335396,0.168571,0.0606155,0.38105
3,J-839,0.258743,0.291058,0.326092,0.3643,0.406307,0.69268,0.899094,0.713707,1.0039,1.06371,1.10352,1.12724,1.14351,1.14764,1.16265,1.18241,-1.16262,0.194351,0.533501,0.624649,0.671555,0.686829,0.458939,0.318039,0.686646
3,J-841,0.184349,0.210884,0.239731,0.27124,0.306019,0.548347,0.731079,0.581589,0.828529,0.879929,0.913651,0.933586,0.947205,0.950562,0.963226,0.979874,-1.16558,0.108017,0.416138,0.493912,0.534134,0.548393,0.355759,0.234428,0.559685
3,J-855,0.368114,0.393051,0.418396,0.443871,0.468052,0.388859,0.517792,0.373093,0.598732,0.646133,0.678246,0.698227,0.712563,0.717865,0.730843,0.747101,-1.29874,-0.0747681,0.21405,0.28196,0.317795,0.331329,0.166573,0.0595856,0.377052
3,J-870,1.44355,1.52308,1.60994,1.70556,1.81081,2.66982,3.31182,3.06522,3.38591,3.4281,3.45129,3.45928,3.46177,3.4529,3.45897,3.47024,0.806084,2.36388,2.76804,2.87663,2.93584,2.97006,2.74155,2.6089,2.99346
3,J-871,0.241673,0.267101,0.292412,0.317268,0.340717,0.380318,0.486343,0.283417,0.531372,0.585426,0.624008,0.649696,0.669144,0.678795,0.695984,0.716415,-1.50056,-0.216667,0.0896301,0.162018,0.201309,0.216957,0.053154,-0.0384216,0.328239
3,J-872,0.223652,0.24789,0.272015,0.295715,0.318085,0.35524,0.456947,0.26577,0.503601,0.555397,0.592255,0.616768,0.635323,0.644524,0.660919,0.680412,-1.47984,-0.218964,0.0793304,0.148537,0.186119,0.201271,0.0441437,-0.0443344,0.308723
3,J-905,0.248276,0.28001,0.314301,0.351688,0.39278,0.672577,0.875114,0.694313,0.979561,1.03866,1.07793,1.10134,1.11742,1.12154,1.13637,1.15586,-1.16978,0.17878,0.514641,0.604355,0.650551,0.665695,0.441612,0.302826,0.667679
4,J-109,0.0128098,0.0368576,0.0448303,0.0568275,0.0714493,0.0867996,0.110027,0.0908165,0.0730515,0.0967636,0.115376,0.132275,0.148243,0.163601,0.17849,0.19323,-0.106335,-0.167988,-0.196613,-0.180626,-0.163727,-0.145416,-0.124172,-0.10202,-0.060173
4,J-117,0.241577,0.291306,0.25869,0.247658,0.243713,0.242317,0.196884,0.0919037,0.206993,0.252548,0.288383,0.317787,0.343132,0.36499,0.382744,0.400452,-1.44784,-0.408119,-0.285645,-0.254494,-0.231331,-0.209473,-0.207993,-0.170944,0.119095
4,J-118,0.269028,0.329834,0.289719,0.276443,0.272118,0.270241,0.218796,0.100708,0.225212,0.279434,0.321747,0.356506,0.386482,0.41246,0.433464,0.454407,-1.52624,-0.469681,-0.334114,-0.298103,-0.271133,-0.245834,-0.244194,-0.210167,0.128365
4,J-125,0.177349,0.212196,0.190109,0.182632,0.179653,0.179169,0.146484,0.0579109,0.155186,0.188934,0.215641,0.237537,0.256516,0.272812,0.286205,0.299553,-1.34713,-0.334457,-0.232952,-0.209103,-0.191513,-0.174782,-0.173653,-0.136791,0.0831795
4,J-126,0.226051,0.274422,0.243164,0.232864,0.229416,0.228508,0.184784,0.0802917,0.194023,0.238358,0.273285,0.30201,0.326912,0.348442,0.366035,0.383568,-1.4517,-0.411636,-0.290413,-0.25988,-0.237198,-0.215805,-0.214394,-0.176407,0.107552
4,J-128,0.210953,0.25433,0.226147,0.21653,0.212875,0.211864,0.169228,0.0724258,0.181885,0.222607,0.254547,0.280701,0.303291,0.322731,0.338612,0.354462,-1.41005,-0.382221,-0.267941,-0.239998,-0.219242,-0.199627,-0.19838,-0.161774,0.0989456
4,J-150,0.218552,0.263546,0.234016,0.224121,0.220428,0.219345,0.175148,0.0766296,0.18795,0.230049,0.263023,0.290016,0.313332,0.333405,0.349789,0.366146,-1.42068,-0.389751,-0.273125,-0.244339,-0.222939,-0.202736,-0.201431,-0.164757,0.103485
4,J-177,0.180634,0.216011,0.193066,0.185505,0.18261,0.182236,0.147156,0.0593262,0.158997,0.193207,0.220268,0.242455,0.261677,0.278183,0.291771,0.305332,-1.34674,-0.338531,-0.236206,-0.21204,-0.193981,-0.176918,-0.17601,-0.140076,0.0842476
4,J-178,0.219864,0.267128,0.237343,0.227554,0.224152,0.223145,0.18277,0.0774689,0.187286,0.231071,0.265503,0.293831,0.318405,0.339691,0.357056,0.374321,-1.45643,-0.408386,-0.287842,-0.257446,-0.235062,-0.214066,-0.212608,-0.172676,0.105072
4,J-204,0.274948,0.334984,0.295723,0.283318,0.27977,0.278458,0.228371,0.108734,0.233368,0.287376,0.329521,0.364174,0.394112,0.420135,0.441277,0.462326,-1.5246,-0.46505,-0.328728,-0.292412,-0.265228,-0.239746,-0.237999,-0.202637,0.13662
4,J-205,0.287178,0.353653,0.310059,0.29657,0.292717,0.290688,0.236687,0.109825,0.239243,0.298241,0.344673,0.382729,0.41552,0.444069,0.467133,0.490089,-1.57744,-0.505516,-0.360878,-0.321648,-0.29213,-0.264603,-0.262901,-0.231567,0.137604
4,J-206,0.501099,0.471966,0.465221,0.481434,0.505306,0.543373,0.628994,0.627522,0.746933,0.774948,0.789516,0.794399,0.795471,0.790024,0.79163,0.796925,-0.901764,0.32188,0.436581,0.4991,0.534489,0.543011,0.408714,0.354431,0.507629
4,J-209,0.0637131,0.0861282,0.0680428,0.0708275,0.0781174,0.0891075,0.112072,0.0624771,0.0960922,0.117611,0.136051,0.152592,0.168041,0.182392,0.195995,0.209682,-0.839417,-0.249626,-0.229427,-0.210964,-0.193195,-0.175087,-0.156044,-0.123703,-0.0200233
4,J-210,0.166885,0.198345,0.177925,0.170929,0.168205,0.167931,0.135464,0.0534592,0.148224,0.179256,0.203793,0.223846,0.241188,0.256012,0.268242,0.280464,-1.30297,-0.311409,-0.216579,-0.194462,-0.177711,-0.162033,-0.161499,-0.127529,0.0771866
4,J-258,0.00305939,0.0235825,0.0376472,0.0514069,0.0636787,0.0758972,0.0914154,0.0873222,0.0657349,0.0855141,0.101624,0.116493,0.130642,0.144344,0.15765,0.170677,-0.0200729,-0.117954,-0.176159,-0.161381,-0.146046,-0.130169,-0.113701,-0.096653,-0.0554543
4,J-259,0.0227051,0.0434532,0.045063,0.0526123,0.0637741,0.0791893,0.104263,0.0755768,0.069191,0.0908546,0.107994,0.123516,0.138176,0.152176,0.165695,0.179176,-0.246746,-0.198288,-0.187046,-0.172611,-0.157585,-0.140514,-0.119129,-0.0965347,-0.0640602
4,J-379,0.0253067,0.046196,0.0465851,0.0539017,0.0649719,0.0803604,0.105812,0.0749893,0.071312,0.0930328,0.110397,0.126152,0.141045,0.155254,0.16898,0.182674,-0.298344,-0.204788,-0.192768,-0.177933,-0.162498,-0.145145,-0.123569,-0.10033,-0.0622215
4,J-52,0.526711,0.49789,0.489784,0.506653,0.531528,0.571056,0.658825,0.656033,0.782059,0.812149,0.828243,0.834202,0.836113,0.831154,0.833481,0.839664,-0.88797,0.336052,0.455845,0.520824,0.557648,0.566402,0.42622,0.369049,0.531971
4,J-582,0.0531616,0.0720634,0.0549965,0.0588837,0.0657883,0.0750275,0.0988045,0.0475464,0.0829773,0.101284,0.117481,0.132126,0.145912,0.158714,0.17086,0.183018,-0.972939,-0.228283,-0.209202,-0.194885,-0.181705,-0.16576,-0.143456,-0.119396,-0.0105553
4,J-583,0.101822,0.124512,0.104122,0.102741,0.106255,0.112358,0.104095,0.0623283,0.119789,0.141682,0.159737,0.175083,0.188835,0.200958,0.212147,0.22356,-1.00439,-0.226948,-0.193729,-0.174316,-0.157379,-0.141415,-0.131508,-0.116554,0.0205269
4,J-604,0.0526352,0.0713921,0.0546646,0.0586929,0.0656357,0.0747643,0.0979881,0.0473251,0.0825386,0.100761,0.116905,0.131519,0.145279,0.15807,0.170204,0.182354,-0.97501,-0.229084,-0.209576,-0.195168,-0.181801,-0.165871,-0.143898,-0.119976,-0.0108185
4,J-638,0.137688,0.165104,0.140991,0.136738,0.13866,0.143387,0.117096,0.0738678,0.149956,0.176163,0.197277,0.214813,0.230202,0.243469,0.255497,0.267864,-1.05056,-0.253143,-0.206558,-0.182884,-0.162712,-0.145302,-0.140862,-0.127808,0.0402946
4,J-657,0.164642,0.191708,0.172295,0.165516,0.163151,0.162857,0.126026,0.0581589,0.150566,0.179024,0.201176,0.218979,0.23418,0.246906,0.257538,0.268322,-1.23722,-0.273956,-0.186619,-0.165112,-0.148647,-0.134357,-0.138397,-0.112926,0.0753174
4,J-658,0.209419,0.235813,0.215004,0.20665,0.204002,0.203102,0.152252,0.0928993,0.195953,0.227425,0.251141,0.269531,0.284832,0.297031,0.307549,0.318554,-1.21932,-0.251087,-0.155842,-0.129143,-0.110092,-0.0959663,-0.114262,-0.103672,0.10078
4,J-659,0.0559349,0.0775032,0.0632858,0.0665169,0.0742798,0.0859375,0.107841,0.0646591,0.0900421,0.111027,0.128788,0.14476,0.159706,0.173656,0.186935,0.200291,-0.72316,-0.234898,-0.217403,-0.19994,-0.182518,-0.164932,-0.146503,-0.116814,-0.0289612
4,J-660,0.0396805,0.059494,0.0514297,0.0569,0.066227,0.0795288,0.103603,0.0621643,0.0784302,0.0984459,0.115524,0.131123,0.145905,0.159885,0.173321,0.186775,-0.644459,-0.227024,-0.211315,-0.195862,-0.179268,-0.161964,-0.141479,-0.116131,-0.0408401
4,J-663,0.0523186,0.0720673,0.0568237,0.0624428,0.0709648,0.0826187,0.105061,0.0509987,0.0870056,0.106651,0.12429,0.140434,0.155758,0.170105,0.183807,0.197514,-0.989586,-0.258488,-0.23497,-0.217339,-0.200535,-0.182705,-0.161968,-0.136677,-0.0154724
4,J-664,0.0504875,0.0692215,0.054451,0.0586586,0.066082,0.0765915,0.0987663,0.0502586,0.0818329,0.100365,0.116692,0.131504,0.145481,0.158516,0.170925,0.183353,-0.917736,-0.232712,-0.213654,-0.197163,-0.181904,-0.165558,-0.146847,-0.120262,-0.017128
4,J-665,0.0544167,0.0742683,0.0565681,0.061779,0.0697327,0.0801811,0.104805,0.0482025,0.0874214,0.106842,0.124298,0.140209,0.155273,0.169315,0.182682,0.196045,-1.03778,-0.255871,-0.231335,-0.21526,-0.200108,-0.182747,-0.159672,-0.134434,-0.0100517
4,J-666,0.0550766,0.0749283,0.0572891,0.0619164,0.0694885,0.0794716,0.10442,0.0489502,0.0871315,0.106415,0.123627,0.139263,0.154026,0.16777,0.180828,0.193901,-1.00897,-0.247448,-0.224976,-0.209431,-0.19492,-0.177895,-0.154736,-0.129509,-0.0105705
4,J-667,0.0565834,0.0761757,0.0586128,0.0632248,0.0707474,0.0806808,0.10561,0.0504494,0.0883484,0.10746,0.124512,0.139999,0.154617,0.168228,0.18116,0.194099,-1.00602,-0.243996,-0.221668,-0.206196,-0.191753,-0.17482,-0.151794,-0.126652,-0.00847626
4,J-668,0.208591,0.234371,0.214073,0.205853,0.203251,0.202396,0.15271,0.0935402,0.195473,0.226418,0.249729,0.267784,0.282806,0.294769,0.30508,0.315872,-1.2134,-0.246113,-0.151886,-0.1255,-0.10667,-0.0926933,-0.110703,-0.0999184,0.101704
4,J-669,0.0574799,0.0783386,0.0645561,0.0676918,0.0752563,0.086647,0.108318,0.0660744,0.0907669,0.111183,0.128433,0.143929,0.158424,0.171947,0.184814,0.197762,-0.717106,-0.2262,-0.209232,-0.192158,-0.175129,-0.157951,-0.139961,-0.110859,-0.025116
4,J-671,0.0623207,0.082943,0.0662689,0.0688362,0.0756264,0.0859108,0.107529,0.0615349,0.0927048,0.112694,0.129768,0.145065,0.159336,0.172569,0.185108,0.197727,-0.82608,-0.229885,-0.211433,-0.194172,-0.177582,-0.160683,-0.142944,-0.11261,-0.0160599
4,J-692,0.0612259,0.0827026,0.0634422,0.0691032,0.0777168,0.0890083,0.11557,0.0541687,0.0967216,0.117676,0.136551,0.153774,0.170094,0.185326,0.199833,0.214355,-1.05095,-0.274063,-0.24712,-0.229694,-0.213295,-0.194481,-0.169468,-0.142174,-0.00815582
4,J-694,0.0515213,0.0707169,0.0540276,0.0600281,0.0683975,0.0793228,0.102245,0.0457764,0.085247,0.104317,0.121658,0.137543,0.152637,0.166737,0.180191,0.193619,-1.07264,-0.261925,-0.235191,-0.218647,-0.202831,-0.185406,-0.163284,-0.138905,-0.0092926
4,J-713,0.306122,0.379402,0.331635,0.318581,0.315369,0.313293,0.264954,0.12397,0.256546,0.316277,0.36763,0.409744,0.446053,0.477837,0.503426,0.528801,-1.64529,-0.545357,-0.389641,-0.346252,-0.313454,-0.283249,-0.281502,-0.249924,0.15062
4,J-716,0.235222,0.28569,0.253677,0.243256,0.239845,0.238754,0.196548,0.0870819,0.200005,0.24649,0.282928,0.312912,0.33889,0.36142,0.379776,0.398018,-1.47401,-0.422302,-0.297966,-0.2659,-0.242203,-0.220016,-0.218437,-0.17865,0.115074
4,J-730,0.277496,0.341858,0.300507,0.288689,0.285774,0.2845,0.238182,0.108284,0.233147,0.289886,0.335236,0.372597,0.404961,0.433243,0.456207,0.478996,-1.58324,-0.501625,-0.357643,-0.31839,-0.288933,-0.261726,-0.260094,-0.222992,0.136765
4,J-731,0.302444,0.372147,0.327019,0.314491,0.311501,0.309952,0.262459,0.124985,0.254982,0.313988,0.362923,0.403107,0.437843,0.468246,0.492836,0.51722,-1.61593,-0.522766,-0.371208,-0.329269,-0.297661,-0.268509,-0.266708,-0.232689,0.152802
4,J-745,0.143665,0.171467,0.147026,0.142094,0.143459,0.147591,0.117214,0.0743332,0.153511,0.180153,0.201469,0.219055,0.234398,0.24754,0.259369,0.271561,-1.05976,-0.25338,-0.203979,-0.179893,-0.159496,-0.142242,-0.139519,-0.126701,0.0445747
4,J-746,0.161247,0.186806,0.168789,0.162243,0.159962,0.159714,0.125229,0.0582275,0.148045,0.175285,0.196476,0.213482,0.227993,0.240124,0.250256,0.260532,-1.2231,-0.262173,-0.177425,-0.156609,-0.140701,-0.126873,-0.130741,-0.10548,0.075264
4,J-754,0.155025,0.182625,0.163639,0.157093,0.154728,0.15456,0.120678,0.049736,0.140373,0.168346,0.190342,0.208195,0.223549,0.236561,0.247353,0.258205,-1.24478,-0.282127,-0.196133,-0.175766,-0.159809,-0.145344,-0.145763,-0.116463,0.069294
4,J-880,0.175125,0.207939,0.186279,0.179085,0.176315,0.176037,0.141991,0.0583,0.15546,0.187641,0.213078,0.233875,0.251854,0.267242,0.279926,0.29261,-1.31416,-0.318848,-0.22131,-0.198383,-0.181026,-0.164776,-0.164146,-0.129658,0.0823822
4,J-886,0.257576,0.314415,0.278351,0.267563,0.264664,0.26368,0.220604,0.100273,0.218208,0.270226,0.310951,0.344498,0.373611,0.398987,0.419655,0.440186,-1.52715,-0.459564,-0.3256,-0.289818,-0.263161,-0.238426,-0.236885,-0.19722,0.128777
5,J-102,0.0529823,0.0720787,0.0580444,0.0641365,0.0731888,0.0857735,0.110363,0.0564499,0.0897446,0.109249,0.126736,0.142757,0.158005,0.172302,0.186031,0.199772,-0.957737,-0.249645,-0.228104,-0.212109,-0.194263,-0.176311,-0.15535,-0.129978,-0.0150146
5,J-103,0.0487633,0.0676117,0.0538406,0.0597954,0.0686684,0.0809364,0.104607,0.0522728,0.0848618,0.104034,0.121231,0.13699,0.151981,0.166039,0.179523,0.19302,-0.957493,-0.248055,-0.227119,-0.211521,-0.194073,-0.17651,-0.155956,-0.13118,-0.0182381
5,J-106,0.062706,0.0902214,0.0613022,0.071907,0.0821342,0.0939445,0.123348,0.0239792,0.0995216,0.119541,0.138355,0.155056,0.171185,0.185516,0.19968,0.213669,-1.44066,-0.364742,-0.252262,-0.231007,-0.212318,-0.194633,-0.18425,-0.158741,0.0569077
5,J-112,0.0756378,0.105019,0.0744553,0.0858231,0.0970993,0.109547,0.136578,0.0295372,0.114342,0.136395,0.156944,0.175072,0.192493,0.207901,0.223141,0.238243,-1.46623,-0.387642,-0.266289,-0.242294,-0.221428,-0.202339,-0.193047,-0.168457,0.0656815
5,J-113,0.0551834,0.0747223,0.0548325,0.0610161,0.0692139,0.0802917,0.104752,0.0415611,0.0873985,0.106846,0.124672,0.140945,0.156387,0.170738,0.184376,0.197968,-1.19239,-0.27433,-0.244495,-0.23032,-0.212097,-0.194061,-0.171459,-0.144737,-0.00117874
5,J-184,0.0477562,0.0664711,0.0530014,0.0588837,0.0676651,0.0798569,0.103722,0.0511513,0.0834579,0.102459,0.119507,0.135139,0.150013,0.16396,0.177338,0.190716,-0.956684,-0.246628,-0.225952,-0.210537,-0.193256,-0.175831,-0.155346,-0.130737,-0.018795
5,J-185,0.44902,0.424889,0.415226,0.431057,0.454479,0.491543,0.571854,0.567032,0.688103,0.717781,0.734264,0.741158,0.744175,0.740658,0.743839,0.750599,-0.963821,0.25597,0.37027,0.431198,0.465992,0.474564,0.343746,0.28936,0.451027
5,J-192,0.456078,0.431442,0.421978,0.437878,0.461456,0.498802,0.57988,0.575325,0.697086,0.726822,0.743271,0.750053,0.752941,0.749245,0.752316,0.75901,-0.956276,0.263985,0.378845,0.440254,0.475254,0.483803,0.351662,0.296757,0.458424
5,J-197,0.471466,0.444374,0.436607,0.452496,0.475906,0.513134,0.596004,0.593277,0.711609,0.739723,0.754658,0.760078,0.76173,0.75695,0.759007,0.764668,-0.931511,0.29039,0.403355,0.464485,0.499195,0.507637,0.376385,0.322777,0.476582
5,J-207,0.393009,0.371788,0.362602,0.377396,0.398979,0.432987,0.507137,0.498386,0.611156,0.63876,0.654327,0.661106,0.664352,0.661613,0.664932,0.671486,-1.01578,0.200802,0.307835,0.364059,0.396515,0.405075,0.287132,0.238873,0.394272
5,J-208,0.359089,0.340576,0.330414,0.34483,0.365623,0.398075,0.467682,0.456497,0.566063,0.593273,0.609066,0.616489,0.620533,0.618866,0.622829,0.629803,-1.05417,0.159775,0.263805,0.317268,0.348568,0.357491,0.247444,0.202141,0.358681
5,J-234,0.0759315,0.0990601,0.075325,0.0827675,0.0926132,0.105869,0.135273,0.0599022,0.115009,0.138062,0.159237,0.178604,0.196991,0.214115,0.230438,0.24675,-1.2219,-0.316093,-0.279358,-0.262131,-0.240211,-0.218655,-0.192188,-0.160324,0.00974274
5,J-235,0.0436859,0.0614853,0.0486832,0.0542564,0.0625458,0.0739937,0.0960083,0.046627,0.0769882,0.0949821,0.111137,0.125957,0.140064,0.153305,0.165974,0.178623,-0.949848,-0.235935,-0.216743,-0.202312,-0.185986,-0.169449,-0.149567,-0.126022,-0.0194664
5,J-3,0.0549583,0.0740852,0.0532188,0.0598984,0.0680199,0.0787392,0.102886,0.0374527,0.0863686,0.105518,0.123199,0.139343,0.154652,0.16885,0.182323,0.195717,-1.27028,-0.278152,-0.245449,-0.231678,-0.213711,-0.195862,-0.173126,-0.147038,0.0050087
5,J-340,0.0554504,0.0748596,0.0523491,0.060379,0.068985,0.079895,0.104603,0.0334587,0.0879326,0.10751,0.125809,0.142544,0.158455,0.173183,0.187157,0.201004,-1.37759,-0.296974,-0.258366,-0.244183,-0.225857,-0.207428,-0.18362,-0.157764,0.0126877
5,J-341,0.0547714,0.0738106,0.0522652,0.0595474,0.0678024,0.0784721,0.102531,0.0347672,0.086235,0.105392,0.123192,0.139454,0.154892,0.169189,0.182747,0.196205,-1.32841,-0.285114,-0.249668,-0.235878,-0.21793,-0.199982,-0.176907,-0.15118,0.00904465
5,J-355,0.0936279,0.122627,0.0820427,0.0837746,0.0913849,0.103069,0.131741,0.0560875,0.114094,0.137142,0.158485,0.177776,0.195683,0.211952,0.226818,0.241688,-1.32347,-0.302208,-0.262535,-0.245296,-0.224594,-0.204445,-0.181858,-0.153263,0.0239868
5,J-356,0.0944519,0.123173,0.0828018,0.0844421,0.0919838,0.103592,0.132214,0.0572891,0.114841,0.137764,0.158974,0.178135,0.195904,0.212055,0.226788,0.241531,-1.32086,-0.299145,-0.259724,-0.242569,-0.221977,-0.201946,-0.179482,-0.150986,0.0249519
5,J-36,0.0999527,0.129982,0.10804,0.117676,0.131989,0.151764,0.190575,0.10527,0.159309,0.189751,0.217224,0.242485,0.266571,0.289223,0.311119,0.33316,-1.0223,-0.366592,-0.329514,-0.303352,-0.275391,-0.247345,-0.216537,-0.177574,-0.00157166
5,J-37,0.0577202,0.0792389,0.0634842,0.0702972,0.0804291,0.0944672,0.121834,0.0615463,0.0990105,0.120831,0.140434,0.158428,0.175556,0.191639,0.207104,0.222603,-0.977924,-0.279026,-0.254292,-0.23632,-0.216431,-0.196434,-0.173416,-0.145386,-0.0176506
5,J-377,0.0491982,0.0671349,0.0460548,0.0571785,0.0667,0.0776634,0.100262,0.0218849,0.0831909,0.102333,0.120678,0.137535,0.153656,0.168549,0.182682,0.196571,-1.55632,-0.321049,-0.269043,-0.253784,-0.235718,-0.217289,-0.193848,-0.171829,0.0265388
