 ,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
J-203,0.199654,0.310379,0.338671,0.36665,0.390218,0.411275,0.443355,0.487614,0.52003,0.542463,0.56076,0.577144,0.587837,0.590577,0.588006,0.582998,0.584878,0.602693,0.630622,0.664182,0.691928,0.712884,0.700753,0.738882,0.75882
J-204,0.0377721,0.298155,0.326127,0.352613,0.376908,0.399366,0.420869,0.452456,0.480129,0.501401,0.519229,0.533092,0.544018,0.550395,0.552385,0.549454,0.548928,0.562524,0.583822,0.61132,0.638315,0.663068,0.694622,0.711814,0.726782
J-205,0.326128,0.518494,0.55258,0.581098,0.604692,0.623595,0.639214,0.66004,0.693182,0.71369,0.729839,0.74043,0.749594,0.75854,0.755006,0.754577,0.767963,0.786339,0.812627,0.838573,0.866003,0.893197,0.921993,0.933632,0.964527
J-206,0.278369,0.464112,0.49826,0.527183,0.551629,0.571784,0.589134,0.613347,0.648768,0.670214,0.686927,0.697775,0.706954,0.715829,0.712326,0.71236,0.72605,0.745247,0.772586,0.799722,0.827468,0.854095,0.876687,0.883528,0.912942
J-207,1.18853,1.36397,1.37373,1.39877,1.44355,1.508,1.60003,1.78752,1.93925,1.99539,2.02288,2.02814,2.02425,2.00687,1.99201,1.98772,2.01129,2.06538,2.15127,2.24827,2.29236,2.28295,1.97963,1.80363,1.76559
J-208,1.20718,1.39794,1.40678,1.43127,1.47587,1.54048,1.63298,1.82164,1.974,2.03009,2.05731,2.06224,2.05797,2.03981,2.0245,2.01946,2.04298,2.09719,2.18368,2.28139,2.32563,2.31585,2.00899,1.83116,1.79209
J-209,0.138254,0.316595,0.346981,0.373358,0.396127,0.415467,0.432617,0.456284,0.48826,0.505144,0.51715,0.523251,0.527527,0.532042,0.52389,0.518788,0.53191,0.549169,0.574064,0.597987,0.624218,0.65206,0.681409,0.693273,0.726428
J-21,0.323729,0.46776,0.481812,0.496131,0.510355,0.524006,0.536789,0.548912,0.557206,0.560971,0.56283,0.562726,0.56102,0.559332,0.557002,0.569198,0.59608,0.615914,0.646419,0.686818,0.721219,0.748022,0.73837,0.73014,0.779958
J-210,0.232124,0.327607,0.363872,0.394153,0.418392,0.43604,0.456131,0.504768,0.542289,0.566101,0.584637,0.597214,0.606147,0.60682,0.603183,0.599083,0.603089,0.621483,0.650365,0.68427,0.711909,0.732622,0.772759,0.832946,0.857781
J-213,0.505527,0.86145,0.86041,0.864428,0.874129,0.888639,0.90816,0.938153,0.950939,0.942035,0.920904,0.896214,0.863114,0.809869,0.831936,0.849941,0.872542,0.913377,0.96628,1.02065,1.05356,1.0646,1.01041,0.963244,0.958711
J-214,0.507652,0.882884,0.881178,0.884587,0.893785,0.907903,0.927217,0.957327,0.969793,0.960895,0.939743,0.91467,0.881428,0.827002,0.848521,0.866554,0.889228,0.93018,0.983414,1.03822,1.07152,1.08279,1.0282,0.980455,0.975653
J-215,5.1216,5.29623,5.29778,5.3223,5.37381,5.45085,5.56213,5.7906,5.96006,6.00771,6.02035,6.00748,5.9846,5.94802,5.92203,5.91143,5.93258,5.99114,6.08579,6.19157,6.22587,6.19171,5.79064,5.56947,5.52481
J-216,0.113167,0.284655,0.318125,0.346787,0.371368,0.391917,0.409702,0.436659,0.470936,0.491445,0.507835,0.518809,0.527985,0.536102,0.532779,0.531231,0.542906,0.560846,0.586488,0.612608,0.639962,0.667111,0.69319,0.701505,0.729165
J-217,0.12095,0.0486726,0.0938477,0.132008,0.164332,0.190674,0.212362,0.243009,0.285498,0.311206,0.332193,0.349161,0.364689,0.38173,0.387627,0.391231,0.404632,0.423109,0.448406,0.474418,0.501711,0.528753,0.561589,0.573418,0.602416
J-218,0.12631,0.288016,0.323214,0.352743,0.377195,0.396941,0.412528,0.431157,0.461783,0.48081,0.495995,0.506687,0.512956,0.530134,0.53086,0.5314,0.543111,0.559342,0.581185,0.601155,0.627918,0.659786,0.702033,0.714108,0.742794
J-219,0.0382278,0.260413,0.290375,0.318453,0.343887,0.366819,0.388287,0.420516,0.448794,0.470074,0.487857,0.501579,0.512604,0.519841,0.52283,0.520733,0.521994,0.535829,0.556716,0.583006,0.609505,0.634579,0.669275,0.687551,0.703449
J-22,0.307376,0.426993,0.441366,0.455598,0.469225,0.481745,0.492744,0.501189,0.50683,0.509482,0.510717,0.510287,0.508427,0.507113,0.504853,0.516764,0.541401,0.560124,0.586952,0.625843,0.659322,0.686477,0.684171,0.678955,0.73218
J-220,0.247949,0.408966,0.42571,0.448355,0.481361,0.521698,0.572928,0.655584,0.720313,0.756128,0.781761,0.799762,0.810234,0.809789,0.807587,0.803262,0.805591,0.832468,0.874508,0.927423,0.962324,0.977103,0.878778,0.817148,0.8031
J-221,0.263261,0.0892944,0.115445,0.148747,0.194167,0.247905,0.314312,0.418356,0.500554,0.54607,0.579487,0.603962,0.621684,0.628353,0.635176,0.639867,0.648115,0.680249,0.727718,0.786448,0.823173,0.835932,0.714738,0.639345,0.623177
J-222,0.143128,0.420158,0.436262,0.453963,0.47343,0.494822,0.519445,0.553447,0.578613,0.590224,0.595378,0.598072,0.593498,0.574648,0.559865,0.548918,0.551418,0.579723,0.618589,0.658268,0.684817,0.698513,0.744477,0.759976,0.769347
J-223,0.110438,0.288722,0.322347,0.350842,0.374915,0.394702,0.411537,0.435972,0.470605,0.490759,0.506398,0.5164,0.524879,0.53325,0.529134,0.527947,0.540571,0.558855,0.584748,0.610197,0.637376,0.66483,0.690476,0.698689,0.729068
J-224,0.125591,0.0590809,0.104663,0.142677,0.174857,0.201437,0.225218,0.258691,0.300564,0.327798,0.350143,0.366049,0.379721,0.39736,0.402381,0.406241,0.421007,0.440434,0.466857,0.49292,0.520308,0.547615,0.574643,0.58149,0.609826
J-225,0.128696,0.0632068,0.11016,0.149655,0.183031,0.209714,0.236304,0.284573,0.336095,0.365574,0.388361,0.404155,0.417631,0.431508,0.435322,0.439287,0.453972,0.475674,0.506401,0.539414,0.568205,0.591638,0.600809,0.604956,0.630929
J-226,0.123883,0.0578704,0.104143,0.142723,0.175506,0.201847,0.227787,0.273581,0.323549,0.352347,0.374711,0.390258,0.403681,0.417728,0.421469,0.425078,0.43959,0.46086,0.490936,0.523072,0.551607,0.575455,0.586661,0.591975,0.618626
J-227,0.166814,0.357719,0.383438,0.406432,0.427089,0.445542,0.462897,0.487215,0.51565,0.529453,0.538159,0.541106,0.541262,0.538084,0.522424,0.519083,0.536393,0.55586,0.582494,0.607107,0.633993,0.662467,0.692398,0.699912,0.733262
J-228,0.175263,0.366039,0.391095,0.413638,0.434085,0.452544,0.470122,0.494898,0.522844,0.536189,0.544386,0.5469,0.546407,0.542231,0.527819,0.521393,0.539033,0.558778,0.58562,0.610188,0.637464,0.666809,0.698172,0.703092,0.736289
J-229,8.94299,8.92366,8.91047,8.93556,9.00426,9.11417,9.27672,9.60769,9.83464,9.88716,9.88777,9.85471,9.7988,9.70956,9.69049,9.69602,9.72758,9.8204,9.96076,10.1168,10.1524,10.0747,9.44136,9.09843,8.99602
J-23,4.02954,4.14982,4.17529,4.20446,4.23833,4.27522,4.32893,4.44029,4.519,4.54181,4.54851,4.54365,4.53388,4.5142,4.49524,4.48607,4.49488,4.52464,4.57492,4.63223,4.65524,4.64699,4.49882,4.44931,4.45958
J-230,0.28284,0.33556,0.365041,0.393191,0.416729,0.437449,0.475326,0.520359,0.559345,0.585906,0.606785,0.623309,0.633601,0.635372,0.63489,0.632241,0.635652,0.654278,0.682374,0.718577,0.748195,0.768503,0.742665,0.7741,0.793025
J-231,0.284916,0.336016,0.365479,0.393631,0.41716,0.43786,0.4757,0.52083,0.559833,0.586505,0.607463,0.624068,0.634387,0.636195,0.635737,0.633112,0.636536,0.655177,0.6833,0.719523,0.749159,0.769474,0.743566,0.7749,0.793833
J-232,0.35067,0.167186,0.189681,0.223201,0.273221,0.336341,0.418749,0.556811,0.662973,0.715643,0.751249,0.774508,0.789259,0.79064,0.794776,0.798747,0.810651,0.850089,0.909344,0.981306,1.02036,1.0252,0.839651,0.728876,0.695605
J-233,0.481515,0.463341,0.471054,0.478711,0.485859,0.491775,0.496339,0.501862,0.500128,0.48546,0.464988,0.438126,0.40336,0.36175,0.381253,0.406457,0.442414,0.475084,0.511298,0.547578,0.577776,0.600296,0.611312,0.57608,0.590791
J-234,0.460362,0.657771,0.660404,0.663472,0.666471,0.668674,0.669731,0.669512,0.661717,0.644609,0.622519,0.594841,0.55847,0.514484,0.535932,0.565075,0.603714,0.636352,0.672589,0.709157,0.739613,0.762224,0.77284,0.735966,0.746781
J-235,0.0327014,0.287717,0.315951,0.342826,0.367367,0.38979,0.411255,0.441666,0.468461,0.489838,0.508069,0.522555,0.533988,0.541192,0.543386,0.540351,0.539742,0.553338,0.574599,0.601742,0.628535,0.653439,0.685831,0.704213,0.719375
J-236,0.168479,0.443037,0.457753,0.474346,0.493158,0.514373,0.53931,0.574876,0.599691,0.610089,0.613816,0.614257,0.606915,0.585089,0.568374,0.556779,0.557945,0.585829,0.624187,0.663332,0.689801,0.703779,0.763723,0.782098,0.790002
J-237,0.183223,0.390986,0.419673,0.444382,0.465643,0.483576,0.499628,0.521814,0.552348,0.568446,0.579817,0.585585,0.589981,0.5935,0.585415,0.581167,0.594071,0.611414,0.637272,0.661802,0.688337,0.715763,0.743228,0.756505,0.788314
J-238,0.127163,0.0600844,0.107105,0.146213,0.179219,0.205499,0.231801,0.279648,0.330857,0.36027,0.383041,0.398896,0.412537,0.426311,0.43014,0.433933,0.448472,0.470043,0.500696,0.533793,0.562599,0.586008,0.5956,0.600867,0.626814
J-239,0.190392,0.171439,0.198835,0.225617,0.251936,0.277905,0.304888,0.340851,0.371181,0.385005,0.392923,0.400157,0.399955,0.387801,0.386132,0.388977,0.400712,0.431838,0.470558,0.507204,0.533707,0.55041,0.593426,0.59211,0.602833
J-24,0.906818,1.02069,1.0529,1.08349,1.11356,1.14277,1.1848,1.27197,1.34222,1.37358,1.39275,1.40218,1.40692,1.4015,1.39131,1.38778,1.39936,1.42757,1.47397,1.52787,1.55922,1.56825,1.48332,1.46097,1.47396
J-240,0.308437,0.45305,0.462967,0.472814,0.48213,0.490435,0.49745,0.50301,0.50672,0.505965,0.503478,0.499079,0.493383,0.488001,0.479048,0.490222,0.527886,0.546112,0.569904,0.608885,0.642059,0.669653,0.673556,0.665336,0.722201
J-241,0.10832,0.28681,0.320456,0.348954,0.372987,0.392716,0.409418,0.433333,0.466985,0.486917,0.5025,0.512521,0.521085,0.529624,0.525559,0.524337,0.536895,0.554987,0.580587,0.605673,0.632787,0.660409,0.687625,0.696648,0.727173
J-242,0.104454,0.280114,0.313372,0.341717,0.365747,0.385668,0.402773,0.425403,0.458795,0.477855,0.492381,0.501195,0.508864,0.51821,0.514014,0.512097,0.524498,0.542113,0.566934,0.590789,0.617558,0.645889,0.675559,0.686181,0.716587
J-243,0.105393,0.281262,0.314449,0.342647,0.366531,0.386306,0.403365,0.425919,0.458863,0.477885,0.492466,0.501439,0.509256,0.517999,0.513415,0.511739,0.524337,0.542141,0.567252,0.591319,0.618109,0.646172,0.675164,0.686116,0.716923
J-244,0.13249,0.298077,0.331221,0.359512,0.383535,0.403388,0.420475,0.446435,0.480251,0.500388,0.516513,0.527401,0.536744,0.546228,0.544466,0.544166,0.556729,0.575021,0.600984,0.627326,0.655143,0.68261,0.709449,0.716915,0.744768
J-245,0.21578,0.333474,0.370434,0.400914,0.425988,0.445509,0.466449,0.511305,0.554081,0.578999,0.597308,0.609754,0.619244,0.62076,0.614162,0.612291,0.621781,0.640908,0.673907,0.714113,0.743779,0.761491,0.766358,0.782463,0.812476
J-246,0.257351,0.338815,0.381141,0.413743,0.437857,0.452152,0.471179,0.519096,0.562926,0.588463,0.60696,0.619409,0.628631,0.628474,0.6199,0.616277,0.624882,0.644457,0.679333,0.722579,0.752544,0.768294,0.788655,0.835923,0.864971
J-247,0.211599,0.41247,0.445716,0.475017,0.500713,0.522903,0.553237,0.621806,0.682258,0.712578,0.732944,0.744818,0.75242,0.750468,0.742355,0.738314,0.749495,0.775783,0.818122,0.868171,0.901258,0.916719,0.86501,0.85613,0.869246
J-248,0.198917,0.394304,0.428228,0.457825,0.483019,0.504264,0.532748,0.597277,0.654221,0.683171,0.702951,0.714866,0.72286,0.721838,0.714103,0.71028,0.721154,0.746092,0.78612,0.833083,0.865266,0.882012,0.841956,0.83827,0.853844
J-249,0.226902,0.0220916,0.0603712,0.0981287,0.130748,0.160703,0.204885,0.256121,0.299744,0.329963,0.355031,0.376677,0.393978,0.403708,0.410736,0.414647,0.42227,0.44219,0.470136,0.504527,0.533137,0.554136,0.533751,0.563549,0.5834
J-25,0.539605,0.872156,0.868496,0.870266,0.877905,0.890035,0.905764,0.923477,0.931685,0.917134,0.892245,0.86719,0.834484,0.787112,0.816474,0.836118,0.860171,0.902701,0.957836,1.01497,1.04877,1.05881,0.991836,0.935036,0.927121
J-250,0.110681,0.28598,0.320037,0.348894,0.373312,0.393484,0.410892,0.436963,0.470786,0.491469,0.508055,0.519302,0.52886,0.537245,0.534005,0.532932,0.54493,0.562962,0.588615,0.614598,0.641942,0.669159,0.696238,0.705033,0.73337
J-251,0.110776,0.0384837,0.0823803,0.119879,0.152037,0.178667,0.201819,0.236314,0.278402,0.304248,0.325498,0.341009,0.355111,0.371372,0.376293,0.379121,0.392685,0.41153,0.437514,0.463906,0.491164,0.518,0.545116,0.555154,0.584094
J-252,0.23504,0.0921859,0.13749,0.179491,0.211252,0.233835,0.258188,0.316529,0.363995,0.393955,0.416301,0.427953,0.441317,0.448384,0.452814,0.457953,0.467913,0.487756,0.513802,0.545721,0.57337,0.596043,0.687928,0.739325,0.766481
J-253,0.65854,0.830194,0.855436,0.883126,0.912556,0.944402,0.988147,1.07682,1.13077,1.16228,1.18571,1.1977,1.20474,1.20777,1.20362,1.19417,1.19889,1.23027,1.27533,1.31973,1.3501,1.36704,1.24502,1.23404,1.24833
J-254,0.327943,0.470393,0.502675,0.530752,0.555607,0.577399,0.597909,0.628271,0.665712,0.686081,0.70104,0.709849,0.716777,0.723961,0.718442,0.718818,0.732344,0.75224,0.779745,0.806512,0.833067,0.858128,0.870535,0.871485,0.899833
J-255,0.115714,0.303952,0.336364,0.363879,0.387135,0.406351,0.422965,0.444509,0.4764,0.495116,0.509532,0.518505,0.526353,0.534092,0.528963,0.527088,0.540106,0.557956,0.583545,0.607915,0.634794,0.662742,0.69131,0.702529,0.733545
J-256,0.113773,0.298516,0.331096,0.358752,0.382153,0.401495,0.4182,0.439953,0.471971,0.490743,0.505199,0.514187,0.522008,0.529852,0.524723,0.522988,0.536006,0.553919,0.579507,0.603851,0.630702,0.658613,0.68721,0.698343,0.729457
J-257,0.215803,0.401109,0.4263,0.448391,0.467568,0.483815,0.498275,0.51768,0.542137,0.553339,0.560059,0.561753,0.561574,0.560195,0.548645,0.544965,0.560148,0.577872,0.602902,0.624276,0.648779,0.676634,0.716239,0.735965,0.77406
J-258,0.515391,0.868925,0.86524,0.86636,0.872658,0.8828,0.895692,0.90782,0.911243,0.895532,0.869429,0.843847,0.811042,0.762755,0.792215,0.81199,0.835737,0.877093,0.930399,0.985419,1.019,1.03063,0.975059,0.924357,0.91856
J-259,0.514727,0.882418,0.878222,0.878897,0.884868,0.894805,0.907669,0.920178,0.923326,0.907773,0.881323,0.855302,0.822261,0.772819,0.80203,0.821885,0.845728,0.887198,0.940763,0.99613,1.03004,1.04186,0.985957,0.934711,0.928652
J-26,0.51513,0.830331,0.82795,0.830237,0.837477,0.848245,0.861351,0.872991,0.877397,0.861236,0.836683,0.812214,0.780434,0.735559,0.765367,0.784984,0.808591,0.849702,0.90246,0.956698,0.989525,1.00058,0.945155,0.895258,0.889833
J-260,0.206415,0.39096,0.424831,0.454824,0.480737,0.503136,0.533036,0.599405,0.657237,0.686408,0.706278,0.718178,0.726174,0.725235,0.717535,0.714036,0.725114,0.750293,0.790633,0.838489,0.870867,0.886938,0.844692,0.839419,0.854447
J-261,0.188241,0.090401,0.135684,0.175274,0.210104,0.239938,0.276661,0.350891,0.416399,0.450687,0.475433,0.491765,0.505107,0.513339,0.514122,0.516393,0.530437,0.556386,0.595942,0.640979,0.672209,0.689185,0.65444,0.651218,0.668839
J-262,0.182244,0.299838,0.338539,0.369853,0.394464,0.411941,0.435144,0.4841,0.527504,0.552657,0.571601,0.584787,0.594773,0.597081,0.590684,0.588613,0.598375,0.61859,0.651758,0.689741,0.718947,0.73887,0.736902,0.760656,0.786911
J-263,0.150395,0.295647,0.333045,0.363792,0.388917,0.408087,0.430381,0.477374,0.521017,0.545588,0.563806,0.576116,0.585702,0.588697,0.582865,0.581335,0.59187,0.61229,0.644375,0.680885,0.709876,0.730587,0.731315,0.746652,0.770862
J-264,0.146872,0.288964,0.326671,0.357578,0.382888,0.402101,0.424621,0.472157,0.516001,0.540703,0.559019,0.571419,0.581073,0.584175,0.578394,0.576995,0.587607,0.608087,0.640196,0.676605,0.705567,0.726295,0.726774,0.742212,0.766564
J-265,0.302733,0.287374,0.306429,0.326272,0.34726,0.369068,0.392597,0.426259,0.449946,0.453068,0.4476,0.437033,0.41456,0.378366,0.389743,0.408804,0.429667,0.463625,0.504057,0.542794,0.570109,0.585805,0.592814,0.587011,0.590546
J-266,0.140517,0.327123,0.353055,0.376155,0.396684,0.414734,0.431324,0.452848,0.479474,0.493735,0.503702,0.508814,0.511982,0.512854,0.504119,0.503803,0.521057,0.541883,0.570397,0.596001,0.622738,0.649684,0.676429,0.685875,0.722358
J-267,0.143462,0.330339,0.355874,0.378669,0.398963,0.416823,0.433283,0.454626,0.480851,0.494769,0.504429,0.509267,0.512113,0.512506,0.503644,0.503213,0.52063,0.541716,0.570394,0.596055,0.622797,0.649705,0.676337,0.685464,0.722647
J-268,5.45697,5.60679,5.57952,5.59752,5.66851,5.79111,5.98077,6.38165,6.6679,6.74504,6.76701,6.75112,6.70797,6.62348,6.58618,6.58547,6.62619,6.73406,6.90181,7.09403,7.15035,7.07536,6.34978,5.92693,5.81625
J-269,11.5741,11.5094,11.4785,11.5057,11.5997,11.7574,11.997,12.498,12.848,12.9346,12.9505,12.9198,12.8604,12.7595,12.7125,12.7041,12.7451,12.8688,13.0637,13.2859,13.3346,13.2189,12.2772,11.7463,11.6077
J-27,0.244428,0.152865,0.198273,0.237364,0.271494,0.300204,0.335816,0.40618,0.46802,0.501037,0.525199,0.541452,0.554894,0.563359,0.564175,0.566475,0.580001,0.604781,0.642748,0.685919,0.716367,0.733783,0.704197,0.718747,0.741477
J-270,0.307148,0.397637,0.412942,0.437722,0.477019,0.527788,0.595078,0.709718,0.797404,0.840864,0.869727,0.887938,0.897317,0.893855,0.891049,0.887764,0.894416,0.928509,0.981437,1.04662,1.08403,1.09201,0.93589,0.841982,0.814103
J-271,0.426627,0.622457,0.626536,0.630941,0.635189,0.638643,0.640928,0.641666,0.635593,0.621044,0.60193,0.577705,0.545327,0.504453,0.52774,0.557124,0.595604,0.62816,0.664431,0.700845,0.731035,0.753496,0.766172,0.727423,0.733873
J-272,0.387074,0.57178,0.595318,0.616415,0.635425,0.652376,0.668955,0.695851,0.727199,0.740667,0.748575,0.750506,0.750502,0.748994,0.737714,0.733154,0.74757,0.767719,0.798362,0.829058,0.856229,0.879795,0.884908,0.892915,0.926145
J-273,0.192605,0.397493,0.417375,0.436514,0.455065,0.472819,0.49058,0.513554,0.530772,0.532966,0.541159,0.55166,0.554504,0.548068,0.543793,0.551711,0.571804,0.595761,0.626652,0.655845,0.682722,0.706775,0.742464,0.739093,0.771271
J-274,0.186066,0.379521,0.400847,0.421348,0.441047,0.459695,0.478166,0.502235,0.524111,0.530429,0.536257,0.543148,0.544686,0.5388,0.533629,0.540203,0.559552,0.582783,0.613037,0.641512,0.668072,0.692131,0.726432,0.725556,0.759031
J-275,0.296025,0.260951,0.284238,0.307931,0.332299,0.357096,0.383718,0.423336,0.45504,0.461464,0.466433,0.470868,0.466174,0.449051,0.44096,0.446171,0.466846,0.495962,0.532314,0.567649,0.594754,0.613876,0.645251,0.636947,0.66804
J-276,0.24155,0.306413,0.336057,0.364674,0.388683,0.410247,0.447495,0.491309,0.530564,0.555643,0.575226,0.590629,0.600372,0.602277,0.601598,0.598962,0.602808,0.621221,0.648734,0.683843,0.712857,0.733109,0.70867,0.741779,0.761274
J-277,0.342554,0.555087,0.585167,0.610339,0.631119,0.647641,0.660855,0.674422,0.699627,0.716253,0.729607,0.738317,0.746342,0.753924,0.749115,0.746019,0.758006,0.773505,0.7966,0.818715,0.844635,0.87255,0.910985,0.92722,0.957086
J-278,0.346888,0.566932,0.596698,0.621607,0.642127,0.658411,0.671362,0.684696,0.709689,0.726217,0.739488,0.74813,0.756101,0.763494,0.758574,0.755157,0.767072,0.782467,0.805612,0.827826,0.853814,0.881752,0.920062,0.936568,0.966282
J-279,0.490388,0.689123,0.690482,0.692444,0.694432,0.695709,0.695942,0.695388,0.686577,0.66747,0.642999,0.612499,0.572775,0.524606,0.543209,0.571537,0.610134,0.642706,0.678776,0.715222,0.745694,0.76839,0.778407,0.743887,0.759445
J-28,0.885113,0.816008,0.855892,0.893108,0.929613,0.965271,1.00385,1.0709,1.13806,1.17033,1.19219,1.20419,1.21257,1.22327,1.22449,1.22753,1.24421,1.2712,1.31007,1.351,1.38062,1.39804,1.35336,1.32283,1.34105
J-281,0.330094,0.546702,0.576946,0.601996,0.622299,0.637988,0.649788,0.660116,0.684659,0.701043,0.714316,0.723074,0.731211,0.738922,0.734142,0.730934,0.742831,0.75804,0.780748,0.802496,0.828385,0.85657,0.898193,0.917633,0.948309
J-282,0.320783,0.535369,0.566047,0.591192,0.611192,0.626289,0.637829,0.65055,0.676523,0.69324,0.706596,0.715247,0.723185,0.73061,0.725712,0.722562,0.734584,0.750219,0.773515,0.795803,0.821742,0.849573,0.886676,0.906757,0.938475
J-283,0.399939,0.594378,0.618955,0.640763,0.659972,0.676515,0.69152,0.712177,0.737067,0.747783,0.75381,0.754696,0.753732,0.751462,0.739446,0.735009,0.75006,0.767778,0.79325,0.815117,0.839245,0.866014,0.901387,0.919417,0.956934
J-284,0.21754,0.315388,0.354615,0.386779,0.41056,0.426494,0.449819,0.499212,0.541961,0.567383,0.586775,0.600609,0.611022,0.613408,0.606907,0.604292,0.613472,0.633749,0.667587,0.706187,0.735613,0.755495,0.756111,0.788367,0.813896
J-285,0.25638,0.439689,0.464954,0.487023,0.506176,0.52237,0.536917,0.557893,0.58372,0.594301,0.599829,0.599731,0.597639,0.595357,0.582811,0.577332,0.590556,0.607247,0.631571,0.65347,0.67799,0.705371,0.741559,0.763169,0.801002
J-286,0.267174,0.387906,0.424669,0.455414,0.480499,0.499681,0.52654,0.580949,0.628504,0.654521,0.673187,0.685445,0.694413,0.695216,0.688019,0.685374,0.695117,0.716288,0.751288,0.792088,0.821817,0.839883,0.824025,0.842324,0.866833
J-287,0.0463695,0.272324,0.301561,0.329348,0.354693,0.377837,0.400175,0.434742,0.463329,0.485072,0.503242,0.517203,0.528258,0.534639,0.536229,0.532983,0.533924,0.548635,0.570932,0.598891,0.625548,0.649437,0.681707,0.702918,0.71913
J-288,0.0368245,0.266059,0.295589,0.323413,0.348634,0.371486,0.392991,0.424896,0.452787,0.474124,0.492032,0.505948,0.517077,0.524237,0.52705,0.524733,0.525509,0.539287,0.560246,0.586814,0.61339,0.638289,0.67245,0.690803,0.70652
J-289,0.103184,0.275268,0.308618,0.337202,0.361549,0.381809,0.399116,0.422251,0.456217,0.475355,0.489784,0.498384,0.505753,0.516129,0.51281,0.51115,0.523084,0.540413,0.564645,0.588066,0.614785,0.643481,0.674481,0.684929,0.714588
J-29,0.349933,0.446571,0.459459,0.483818,0.525132,0.580276,0.654803,0.785525,0.884904,0.932149,0.962456,0.980446,0.988774,0.982954,0.97913,0.975595,0.982923,1.02055,1.07939,1.1518,1.19125,1.19607,1.0083,0.895788,0.861392
J-290,0.53589,0.730171,0.731575,0.733646,0.73579,0.73729,0.737783,0.737779,0.729228,0.709962,0.685187,0.654249,0.613959,0.566141,0.584601,0.612846,0.651175,0.683763,0.719846,0.756292,0.786563,0.808924,0.817818,0.782852,0.798415
J-291,0.493476,0.693597,0.694798,0.696616,0.698481,0.699655,0.699793,0.69925,0.690369,0.671081,0.646387,0.615635,0.575638,0.526746,0.544844,0.573015,0.611645,0.644217,0.680273,0.7167,0.74717,0.769877,0.779923,0.745762,0.76198
J-292,0.0727871,0.0111363,0.0484739,0.0849843,0.117773,0.14791,0.1828,0.227714,0.264873,0.29309,0.317179,0.338391,0.356093,0.368362,0.375955,0.379144,0.383426,0.400934,0.426316,0.457093,0.484419,0.507443,0.518381,0.544737,0.562259
J-293,0.0576777,0.310997,0.338137,0.364468,0.38805,0.409635,0.434375,0.467772,0.496054,0.517979,0.536363,0.55155,0.56296,0.569074,0.569446,0.565121,0.563727,0.578292,0.601833,0.631466,0.658866,0.682797,0.699896,0.722702,0.738238
J-294,0.134833,0.0601027,0.107197,0.146887,0.179854,0.205955,0.233181,0.285038,0.338105,0.36837,0.39166,0.407958,0.421932,0.434884,0.438502,0.442452,0.456801,0.478793,0.51046,0.545273,0.574423,0.596907,0.603721,0.610405,0.635318
J-295,10.4429,9.82442,9.7357,9.75766,9.91397,10.1988,10.6482,11.5917,12.2662,12.4788,12.5557,12.5393,12.4768,12.3426,12.2819,12.2654,12.3228,12.5339,12.8764,13.2839,13.3929,13.2111,11.424,10.4004,10.0484
J-296,0.136698,0.426845,0.441789,0.456728,0.476367,0.502057,0.53238,0.575567,0.603255,0.617003,0.625632,0.628285,0.623619,0.600945,0.567937,0.572387,0.58374,0.595942,0.614153,0.649056,0.675379,0.691986,0.826345,0.851835,0.870492
J-297,0.143949,0.286681,0.315983,0.344916,0.368198,0.388903,0.422101,0.464195,0.49555,0.518241,0.537211,0.555188,0.567254,0.571486,0.57003,0.565741,0.56766,0.585276,0.612814,0.645911,0.673795,0.69538,0.680318,0.715967,0.734469
J-298,0.529257,0.840816,0.841341,0.846784,0.857663,0.873041,0.893065,0.922631,0.936212,0.927081,0.906039,0.882229,0.849156,0.799524,0.822441,0.840406,0.862858,0.903337,0.955461,1.00879,1.04073,1.05107,0.99738,0.951335,0.947379
J-299,0.367099,0.33227,0.351288,0.371738,0.394148,0.418162,0.445286,0.488833,0.520932,0.524733,0.523201,0.51903,0.50357,0.470947,0.456302,0.459901,0.480797,0.512705,0.552027,0.590596,0.617782,0.634172,0.665668,0.657238,0.687093
J-3,0.366718,0.292954,0.334159,0.372401,0.410505,0.447727,0.491267,0.574794,0.65204,0.689196,0.714349,0.728813,0.739218,0.74772,0.748901,0.752248,0.769309,0.799129,0.842941,0.891302,0.923684,0.939227,0.875057,0.837099,0.848817
J-30,0.0882067,0.0243122,0.0566457,0.0899684,0.127203,0.16551,0.206068,0.257846,0.302915,0.337035,0.366689,0.392489,0.414134,0.428674,0.438848,0.443717,0.446752,0.467296,0.49594,0.532849,0.565326,0.590917,0.575165,0.561107,0.572392
J-300,0.399434,0.366706,0.382652,0.400744,0.421476,0.444417,0.471122,0.515459,0.546249,0.548227,0.54076,0.529846,0.506123,0.462085,0.446366,0.450815,0.471576,0.505192,0.54666,0.587437,0.614885,0.629778,0.659853,0.652968,0.677918
J-301,0.106372,0.0404544,0.0837336,0.120494,0.151793,0.177791,0.200356,0.230474,0.271434,0.295678,0.314965,0.327965,0.339348,0.356705,0.360004,0.362309,0.376878,0.395659,0.42126,0.445378,0.472045,0.499929,0.529512,0.541309,0.573931
